campaign_id,campaign_name,start_date,end_date,campaign_type,ad_id,ad_name,ad_channel
447,Musical Instruments  - Campaign,2025-07-28,2025-08-01,Retention,2649,Ad -  Instrument Accessories ,SearchEngine
447,Musical Instruments  - Campaign,2025-07-28,2025-08-01,Retention,2650,Ad -  Instrument Accessories ,SearchEngine
447,Musical Instruments  - Campaign,2025-07-28,2025-08-01,Retention,2651,Ad -  Instrument Accessories ,AdobeAds
447,Musical Instruments  - Campaign,2025-07-28,2025-08-01,Retention,2652,Ad -  Instrument Accessories ,AdobeAds
447,Musical Instruments  - Campaign,2025-07-28,2025-08-01,Retention,2653,Ad -  Instrument Accessories ,GoogleAds
447,Musical Instruments  - Campaign,2025-07-28,2025-08-01,Retention,2654,Ad -  Instrument Accessories ,AdobeAds
447,Musical Instruments  - Campaign,2025-07-28,2025-08-01,Retention,2655,Ad -  Instrument Accessories ,Instagram
447,Musical Instruments  - Campaign,2025-07-28,2025-08-01,Retention,2656,Ad -  Instrument Accessories ,TikTok
447,Musical Instruments  - Campaign,2025-07-28,2025-08-01,Retention,2657,Ad -  Instrument Accessories ,MicroSite
448,Health  - Campaign,2025-08-01,2025-08-05,UpSell,2658,Ad -  Childrens Health Shop ,Website
448,Health  - Campaign,2025-08-01,2025-08-05,UpSell,2659,Ad -  Bedroom Safety & Aids ,SearchEngine
448,Health  - Campaign,2025-08-01,2025-08-05,UpSell,2660,Ad -  Keto Diet ,Twitter
448,Health  - Campaign,2025-08-01,2025-08-05,UpSell,2661,Ad -  Diabetes Care Brands ,AdobeAds
449,Health  - Campaign,2025-08-06,2025-08-10,Other,2662,Ad -  Childrens Health ,GoogleAds
449,Health  - Campaign,2025-08-06,2025-08-10,Other,2663,Ad -  Home Health Care ,Instagram
449,Health  - Campaign,2025-08-06,2025-08-10,Other,2664,Ad -  Diabetes Care Brands ,TikTok
449,Health  - Campaign,2025-08-06,2025-08-10,Other,2665,Ad -  Caregiver ,Website
449,Health  - Campaign,2025-08-06,2025-08-10,Other,2666,Ad -  Allergy and Sinus ,Facebook
449,Health  - Campaign,2025-08-06,2025-08-10,Other,2667,Ad -  Caregiver ,GoogleAds
449,Health  - Campaign,2025-08-06,2025-08-10,Other,2668,Ad -  Diabetes Management ,Website
449,Health  - Campaign,2025-08-06,2025-08-10,Other,2669,Ad -  Quit Smoking ,Instagram
449,Health  - Campaign,2025-08-06,2025-08-10,Other,2670,Ad -  Allergy and Sinus ,Website
449,Health  - Campaign,2025-08-06,2025-08-10,Other,2671,Ad -  Digestive Health ,TikTok
450,Health  - Campaign,2025-08-08,2025-08-12,Other,2672,Ad -  Sexual Wellness Top Brands ,MobileApp
450,Health  - Campaign,2025-08-08,2025-08-12,Other,2673,Ad -  Vitamins & Supplements ,Website
450,Health  - Campaign,2025-08-08,2025-08-12,Other,2674,Ad -  Caregiver ,TikTok
450,Health  - Campaign,2025-08-08,2025-08-12,Other,2675,Ad -  Protein & Fitness ,TikTok
450,Health  - Campaign,2025-08-08,2025-08-12,Other,2676,Ad -  Childrens Health ,Website
451,Beauty  - Campaign,2025-08-09,2025-08-13,Retention,2677,Ad -  Back to College Beauty ,SearchEngine
451,Beauty  - Campaign,2025-08-09,2025-08-13,Retention,2678,Ad -  Skin Care ,Twitter
451,Beauty  - Campaign,2025-08-09,2025-08-13,Retention,2679,Ad -  Premium Beauty ,MicroSite
451,Beauty  - Campaign,2025-08-09,2025-08-13,Retention,2680,Ad -  Skin Care ,GoogleAds
452,Personal Care  - Campaign,2025-08-14,2025-08-18,Other,2681,Ad -  Sun Care,Facebook
452,Personal Care  - Campaign,2025-08-14,2025-08-18,Other,2682,Ad -  Mens Essentials ,MicroSite
452,Personal Care  - Campaign,2025-08-14,2025-08-18,Other,2683,Ad -  Deodorants & Antiperspirants,MobileApp
452,Personal Care  - Campaign,2025-08-14,2025-08-18,Other,2684,Ad -  Incontinence ,Twitter
452,Personal Care  - Campaign,2025-08-14,2025-08-18,Other,2685,Ad -  Sun Care ,Website
453,Food  - Campaign,2025-08-17,2025-08-21,Other,2686,Ad -  Organic Foods ,MicroSite
453,Food  - Campaign,2025-08-17,2025-08-21,Other,2687,Ad -  Organic Foods ,AdobeAds
453,Food  - Campaign,2025-08-17,2025-08-21,Other,2688,Ad -  Beverages ,GameApp
453,Food  - Campaign,2025-08-17,2025-08-21,Other,2689,Ad -  Gift Baskets ,MobileApp
453,Food  - Campaign,2025-08-17,2025-08-21,Other,2690,Ad -  Chocolate Candy & Gum ,SearchEngine
454,Health  - Campaign,2025-08-27,2025-08-31,Acquisition,2691,Ad -  Eye Care ,Instagram
454,Health  - Campaign,2025-08-27,2025-08-31,Acquisition,2692,Ad -  Childrens Health ,Twitter
454,Health  - Campaign,2025-08-27,2025-08-31,Acquisition,2693,Ad -  Home Health Care ,Website
454,Health  - Campaign,2025-08-27,2025-08-31,Acquisition,2694,Ad -  Headaches,Instagram
454,Health  - Campaign,2025-08-27,2025-08-31,Acquisition,2695,Ad -  Sleep & Snoring Aids ,TikTok
454,Health  - Campaign,2025-08-27,2025-08-31,Acquisition,2696,Ad -  Digestive Health ,GoogleAds
454,Health  - Campaign,2025-08-27,2025-08-31,Acquisition,2697,Ad -  Motion Sickness & Nausea ,AdobeAds
454,Health  - Campaign,2025-08-27,2025-08-31,Acquisition,2698,Ad -  Motion Sickness & Nausea ,AdobeAds
455,Labor Day - Campaign,2025-08-29,2025-09-02,Retention,2699,Ad -  Acid Reflux ,Twitter
455,Labor Day - Campaign,2025-08-29,2025-09-02,Retention,2700,Ad -  Fiber Supplements ,Website
455,Labor Day - Campaign,2025-08-29,2025-09-02,Retention,2701,Ad -  Superfoods & Cleanses ,MicroSite
455,Labor Day - Campaign,2025-08-29,2025-09-02,Retention,2702,Ad -  Keto Diet ,AdobeAds
455,Labor Day - Campaign,2025-08-29,2025-09-02,Retention,2703,Ad -  Medicine Cabinet ,GameApp
455,Labor Day - Campaign,2025-08-29,2025-09-02,Retention,2704,Ad -  Ear Care ,SearchEngine
455,Labor Day - Campaign,2025-08-29,2025-09-02,Retention,2705,Ad -  First Aid ,Website
455,Labor Day - Campaign,2025-08-29,2025-09-02,Retention,2706,Ad -  Superfoods & Cleanses ,SearchEngine
455,Labor Day - Campaign,2025-08-29,2025-09-02,Retention,2707,Ad -  Home Health Care ,Website
456,Labor Day - Campaign,2025-08-30,2025-09-03,Cross-Sell,2708,Ad -  Sleepwear Shop ,MicroSite
456,Labor Day - Campaign,2025-08-30,2025-09-03,Cross-Sell,2709,Ad -  Shoes ,Website
456,Labor Day - Campaign,2025-08-30,2025-09-03,Cross-Sell,2710,Ad -  Juniors ,SearchEngine
456,Labor Day - Campaign,2025-08-30,2025-09-03,Cross-Sell,2711,Ad -  Kids Clothing ,Website
456,Labor Day - Campaign,2025-08-30,2025-09-03,Cross-Sell,2712,Ad -  Womens Clothing ,TikTok
457,Labor Day - Campaign,2025-08-31,2025-09-04,Acquisition,2713,Ad -  Premium Mens Grooming ,TikTok
457,Labor Day - Campaign,2025-08-31,2025-09-04,Acquisition,2714,Ad -  Premium Hair Care ,TikTok
457,Labor Day - Campaign,2025-08-31,2025-09-04,Acquisition,2715,Ad -  Premium Hair Care & Hair Tools ,Website
457,Labor Day - Campaign,2025-08-31,2025-09-04,Acquisition,2716,Ad -  Premium Hair Tools & Accessories ,TikTok
457,Labor Day - Campaign,2025-08-31,2025-09-04,Acquisition,2717,Ad -  Premium Fragrance ,GameApp
457,Labor Day - Campaign,2025-08-31,2025-09-04,Acquisition,2718,Ad -  Premium Hair Care ,MicroSite
457,Labor Day - Campaign,2025-08-31,2025-09-04,Acquisition,2719,Ad -  Premium Bath & Body ,TikTok
458,Labor Day - Campaign,2025-09-01,2025-09-05,Retention,2720,Ad -  Baby Shower Gifts ,Facebook
458,Labor Day - Campaign,2025-09-01,2025-09-05,Retention,2721,Ad -  Diapering ,MobileApp
458,Labor Day - Campaign,2025-09-01,2025-09-05,Retention,2722,Ad -  Baby Shower Gifts ,Website
458,Labor Day - Campaign,2025-09-01,2025-09-05,Retention,2723,Ad -  Feeding ,GameApp
458,Labor Day - Campaign,2025-09-01,2025-09-05,Retention,2724,Ad -  Toddlers Room ,TikTok
458,Labor Day - Campaign,2025-09-01,2025-09-05,Retention,2725,Ad -  Feeding ,Website
458,Labor Day - Campaign,2025-09-01,2025-09-05,Retention,2726,Ad -  Health & Safety ,Website
458,Labor Day - Campaign,2025-09-01,2025-09-05,Retention,2727,Ad -  Baby & Toddler Toys ,GameApp
458,Labor Day - Campaign,2025-09-01,2025-09-05,Retention,2728,Ad -  Feeding ,Twitter
459,Home  - Campaign,2025-09-07,2025-09-11,Acquisition,2729,Ad -  Storage & Organization ,Instagram
459,Home  - Campaign,2025-09-07,2025-09-11,Acquisition,2730,Ad -  Kitchen & Dining ,GameApp
459,Home  - Campaign,2025-09-07,2025-09-11,Acquisition,2731,Ad -  Storage & Organization ,Instagram
459,Home  - Campaign,2025-09-07,2025-09-11,Acquisition,2732,Ad -  Kitchen & Dining ,Twitter
459,Home  - Campaign,2025-09-07,2025-09-11,Acquisition,2733,Ad -  Kitchen & Dining ,Instagram
459,Home  - Campaign,2025-09-07,2025-09-11,Acquisition,2734,Ad -  Decor ,Facebook
459,Home  - Campaign,2025-09-07,2025-09-11,Acquisition,2735,Ad -  Teens Rooms ,SearchEngine
459,Home  - Campaign,2025-09-07,2025-09-11,Acquisition,2736,Ad -  Kids Rooms ,Website
459,Home  - Campaign,2025-09-07,2025-09-11,Acquisition,2737,Ad -  Storage & Organization ,GoogleAds
459,Home  - Campaign,2025-09-07,2025-09-11,Acquisition,2738,Ad -  Bath ,Facebook
460,Food  - Campaign,2025-09-13,2025-09-17,UpSell,2739,Ad -  Baking ,Facebook
460,Food  - Campaign,2025-09-13,2025-09-17,UpSell,2740,Ad -  Condiments Sauces & Spices ,GoogleAds
460,Food  - Campaign,2025-09-13,2025-09-17,UpSell,2741,Ad -  Organic Foods ,Facebook
460,Food  - Campaign,2025-09-13,2025-09-17,UpSell,2742,Ad -  Fresh Cut Flowers ,Website
460,Food  - Campaign,2025-09-13,2025-09-17,UpSell,2743,Ad -  Baking ,Facebook
460,Food  - Campaign,2025-09-13,2025-09-17,UpSell,2744,Ad -  Fresh Food ,GoogleAds
461,Health  - Campaign,2025-09-19,2025-09-23,Retention,2745,Ad -  Gas Relief ,TikTok
461,Health  - Campaign,2025-09-19,2025-09-23,Retention,2746,Ad -  Probiotics ,AdobeAds
461,Health  - Campaign,2025-09-19,2025-09-23,Retention,2747,Ad -  Digestive Health ,TikTok
461,Health  - Campaign,2025-09-19,2025-09-23,Retention,2748,Ad -  Headaches,TikTok
461,Health  - Campaign,2025-09-19,2025-09-23,Retention,2749,Ad -  Superfoods & Cleanses ,GoogleAds
461,Health  - Campaign,2025-09-19,2025-09-23,Retention,2750,Ad -  Digestive Health ,MobileApp
461,Health  - Campaign,2025-09-19,2025-09-23,Retention,2751,Ad -  Home Health Care ,GoogleAds
462,Columbus Day - Campaign,2025-10-10,2025-10-14,Acquisition,2752,Ad -  Mens Essentials ,Twitter
462,Columbus Day - Campaign,2025-10-10,2025-10-14,Acquisition,2753,Ad -  Clean Living Bath & Body ,Website
463,Columbus Day - Campaign,2025-10-11,2025-10-15,Retention,2754,Ad -  Premium Beauty Tech & Skin Devices ,Facebook
463,Columbus Day - Campaign,2025-10-11,2025-10-15,Retention,2755,Ad -  Premium Fragrance ,GameApp
463,Columbus Day - Campaign,2025-10-11,2025-10-15,Retention,2756,Ad -  Premium Hair Tools & Accessories ,Website
464,Columbus Day - Campaign,2025-10-12,2025-10-16,UpSell,2757,Ad -  Kids Bikes & Riding Toys ,Instagram
464,Columbus Day - Campaign,2025-10-12,2025-10-16,UpSell,2758,Ad -  Shop Toys by Age ,AdobeAds
465,Columbus Day - Campaign,2025-10-13,2025-10-17,UpSell,2759,Ad -  As Seen On TV ,Facebook
465,Columbus Day - Campaign,2025-10-13,2025-10-17,UpSell,2760,Ad -  Cleaning Supplies ,Website
465,Columbus Day - Campaign,2025-10-13,2025-10-17,UpSell,2761,Ad -  Pest Control ,Instagram
465,Columbus Day - Campaign,2025-10-13,2025-10-17,UpSell,2762,Ad -  Bathroom ,AdobeAds
466,Food  - Campaign,2025-10-26,2025-10-30,Acquisition,2763,Ad -  Condiments Sauces & Spices ,Instagram
466,Food  - Campaign,2025-10-26,2025-10-30,Acquisition,2764,Ad -  Condiments Sauces & Spices ,GoogleAds
466,Food  - Campaign,2025-10-26,2025-10-30,Acquisition,2765,Ad -  Beverages ,Website
466,Food  - Campaign,2025-10-26,2025-10-30,Acquisition,2766,Ad -  Fresh Cut Flowers ,GameApp
466,Food  - Campaign,2025-10-26,2025-10-30,Acquisition,2767,Ad -  Gluten-Free Foods ,GoogleAds
467,Clothing  - Campaign,2025-10-28,2025-11-01,Acquisition,2768,Ad -  Womens Clothing ,TikTok
467,Clothing  - Campaign,2025-10-28,2025-11-01,Acquisition,2769,Ad -  Mens Clothing ,MobileApp
467,Clothing  - Campaign,2025-10-28,2025-11-01,Acquisition,2770,Ad -  Shoes ,Website
467,Clothing  - Campaign,2025-10-28,2025-11-01,Acquisition,2771,Ad -  Swim Shop ,TikTok
467,Clothing  - Campaign,2025-10-28,2025-11-01,Acquisition,2772,Ad -  Mens Clothing ,GoogleAds
467,Clothing  - Campaign,2025-10-28,2025-11-01,Acquisition,2773,Ad -  Womens Clothing ,Website
467,Clothing  - Campaign,2025-10-28,2025-11-01,Acquisition,2774,Ad -  Juniors ,Facebook
468,Premium Beauty  - Campaign,2025-10-30,2025-11-03,Special,2775,Ad -  Premium Fragrance ,MobileApp
468,Premium Beauty  - Campaign,2025-10-30,2025-11-03,Special,2776,Ad -  Premium Hair Care ,GoogleAds
468,Premium Beauty  - Campaign,2025-10-30,2025-11-03,Special,2777,Ad -  Premium Hair Care & Hair Tools ,GameApp
468,Premium Beauty  - Campaign,2025-10-30,2025-11-03,Special,2778,Ad -  Premium Hair Tools & Accessories ,Instagram
468,Premium Beauty  - Campaign,2025-10-30,2025-11-03,Special,2779,Ad -  Premium Hair Tools & Accessories ,Facebook
468,Premium Beauty  - Campaign,2025-10-30,2025-11-03,Special,2780,Ad -  Premium Fragrance ,GameApp
468,Premium Beauty  - Campaign,2025-10-30,2025-11-03,Special,2781,Ad -  Premium Hair Care ,GameApp
468,Premium Beauty  - Campaign,2025-10-30,2025-11-03,Special,2782,Ad -  Premium Hair Tools & Accessories ,Website
468,Premium Beauty  - Campaign,2025-10-30,2025-11-03,Special,2783,Ad -  Premium Hair Tools & Accessories ,Instagram
469,Health  - Campaign,2025-11-02,2025-11-06,Retention,2784,Ad -  Ear Care ,AdobeAds
469,Health  - Campaign,2025-11-02,2025-11-06,Retention,2785,Ad -  Headaches,SearchEngine
469,Health  - Campaign,2025-11-02,2025-11-06,Retention,2786,Ad -  Sexual Wellness Top Brands ,Facebook
469,Health  - Campaign,2025-11-02,2025-11-06,Retention,2787,Ad -  Cold Cough and Flu ,Facebook
469,Health  - Campaign,2025-11-02,2025-11-06,Retention,2788,Ad -  Keto Diet ,Website
469,Health  - Campaign,2025-11-02,2025-11-06,Retention,2789,Ad -  Headaches,AdobeAds
469,Health  - Campaign,2025-11-02,2025-11-06,Retention,2790,Ad -  Digestive Health ,AdobeAds
469,Health  - Campaign,2025-11-02,2025-11-06,Retention,2791,Ad -  Digestive Health ,GoogleAds
470,Veterans Day - Campaign,2025-11-08,2025-11-12,Acquisition,2792,Ad -  Condiments Sauces & Spices ,Facebook
470,Veterans Day - Campaign,2025-11-08,2025-11-12,Acquisition,2793,Ad -  Beverages ,Instagram
470,Veterans Day - Campaign,2025-11-08,2025-11-12,Acquisition,2794,Ad -  Seasonal Grocery ,SearchEngine
470,Veterans Day - Campaign,2025-11-08,2025-11-12,Acquisition,2795,Ad -  Condiments Sauces & Spices ,MicroSite
470,Veterans Day - Campaign,2025-11-08,2025-11-12,Acquisition,2796,Ad -  Coffee ,GoogleAds
470,Veterans Day - Campaign,2025-11-08,2025-11-12,Acquisition,2797,Ad -  Meal Solutions Grains & Pasta ,MicroSite
470,Veterans Day - Campaign,2025-11-08,2025-11-12,Acquisition,2798,Ad -  Snacks Cookies & Chips ,Website
470,Veterans Day - Campaign,2025-11-08,2025-11-12,Acquisition,2799,Ad -  Baking ,SearchEngine
471,Veterans Day - Campaign,2025-11-09,2025-11-13,Acquisition,2800,Ad -  Bath & Body ,TikTok
471,Veterans Day - Campaign,2025-11-09,2025-11-13,Acquisition,2801,Ad -  Hair Care ,Facebook
471,Veterans Day - Campaign,2025-11-09,2025-11-13,Acquisition,2802,Ad -  Hair Care ,MicroSite
471,Veterans Day - Campaign,2025-11-09,2025-11-13,Acquisition,2803,Ad -  Makeup ,AdobeAds
471,Veterans Day - Campaign,2025-11-09,2025-11-13,Acquisition,2804,Ad -  New Arrivals ,Website
472,Veterans Day - Campaign,2025-11-10,2025-11-14,Other,2805,Ad -  Tires ,MicroSite
472,Veterans Day - Campaign,2025-11-10,2025-11-14,Other,2806,Ad -  Automotive Interior ,MicroSite
472,Veterans Day - Campaign,2025-11-10,2025-11-14,Other,2807,Ad -  Automotive Replacement Parts ,MicroSite
472,Veterans Day - Campaign,2025-11-10,2025-11-14,Other,2808,Ad -  ATV & Off-Road ,GameApp
473,Veterans Day - Campaign,2025-11-11,2025-11-15,UpSell,2809,Ad -  Bags & Accessories ,Twitter
473,Veterans Day - Campaign,2025-11-11,2025-11-15,UpSell,2810,Ad -  Swim Shop ,AdobeAds
473,Veterans Day - Campaign,2025-11-11,2025-11-15,UpSell,2811,Ad -  Kids Clothing ,SearchEngine
473,Veterans Day - Campaign,2025-11-11,2025-11-15,UpSell,2812,Ad -  Sleepwear Shop ,Instagram
473,Veterans Day - Campaign,2025-11-11,2025-11-15,UpSell,2813,Ad -  Swim Shop ,GameApp
473,Veterans Day - Campaign,2025-11-11,2025-11-15,UpSell,2814,Ad -  Kids Clothing ,SearchEngine
473,Veterans Day - Campaign,2025-11-11,2025-11-15,UpSell,2815,Ad -  Kids Clothing ,GameApp
473,Veterans Day - Campaign,2025-11-11,2025-11-15,UpSell,2816,Ad -  Fashion Brands ,GameApp
473,Veterans Day - Campaign,2025-11-11,2025-11-15,UpSell,2817,Ad -  Shoes ,GameApp
473,Veterans Day - Campaign,2025-11-11,2025-11-15,UpSell,2818,Ad -  Shoes ,TikTok
473,Veterans Day - Campaign,2025-11-11,2025-11-15,UpSell,2819,Ad -  Fashion Brands ,Website
474,Thanksgiving - Campaign,2025-11-26,2025-11-30,UpSell,2820,Ad -  Acid Reflux ,TikTok
474,Thanksgiving - Campaign,2025-11-26,2025-11-30,UpSell,2821,Ad -  Probiotics ,Facebook
474,Thanksgiving - Campaign,2025-11-26,2025-11-30,UpSell,2822,Ad -  Protein & Fitness ,GameApp
474,Thanksgiving - Campaign,2025-11-26,2025-11-30,UpSell,2823,Ad -  Foot Care ,SearchEngine
474,Thanksgiving - Campaign,2025-11-26,2025-11-30,UpSell,2824,Ad -  Headaches,Website
474,Thanksgiving - Campaign,2025-11-26,2025-11-30,UpSell,2825,Ad -  Quit Smoking ,AdobeAds
474,Thanksgiving - Campaign,2025-11-26,2025-11-30,UpSell,2826,Ad -  Foot Care ,SearchEngine
474,Thanksgiving - Campaign,2025-11-26,2025-11-30,UpSell,2827,Ad -  Medicine Cabinet ,Instagram
474,Thanksgiving - Campaign,2025-11-26,2025-11-30,UpSell,2828,Ad -  Cold Cough and Flu ,AdobeAds
474,Thanksgiving - Campaign,2025-11-26,2025-11-30,UpSell,2829,Ad -  Probiotics ,Facebook
474,Thanksgiving - Campaign,2025-11-26,2025-11-30,UpSell,2830,Ad -  Gas Relief ,GameApp
475,Thanksgiving - Campaign,2025-11-27,2025-12-01,Cross-Sell,2831,Ad -  Toddlers Room ,GameApp
475,Thanksgiving - Campaign,2025-11-27,2025-12-01,Cross-Sell,2832,Ad -  Car Seats ,MobileApp
475,Thanksgiving - Campaign,2025-11-27,2025-12-01,Cross-Sell,2833,Ad -  Baby Shower Gifts ,GameApp
475,Thanksgiving - Campaign,2025-11-27,2025-12-01,Cross-Sell,2834,Ad -  Toddlers Room ,Twitter
476,Black Friday - Campaign,2025-11-28,2025-12-02,Special,2835,Ad -  Deodorants & Antiperspirants,Facebook
476,Black Friday - Campaign,2025-11-28,2025-12-02,Special,2836,Ad -  Sun Care ,Website
476,Black Friday - Campaign,2025-11-28,2025-12-02,Special,2837,Ad -  Shaving ,Website
476,Black Friday - Campaign,2025-11-28,2025-12-02,Special,2838,Ad -  Shaving ,Twitter
476,Black Friday - Campaign,2025-11-28,2025-12-02,Special,2839,Ad -  Clean Living Bath & Body ,Facebook
477,Home Improvement  - Campaign,2025-12-02,2025-12-06,Cross-Sell,2840,Ad -  Safety Equipment and Gear,GoogleAds
477,Home Improvement  - Campaign,2025-12-02,2025-12-06,Cross-Sell,2841,Ad -  Heating Cooling & Air Quality ,Instagram
477,Home Improvement  - Campaign,2025-12-02,2025-12-06,Cross-Sell,2842,Ad -  Tools ,MobileApp
477,Home Improvement  - Campaign,2025-12-02,2025-12-06,Cross-Sell,2843,Ad -  Bathroom Renovation ,Twitter
478,Health  - Campaign,2025-12-07,2025-12-11,Special,2844,Ad -  Allergy and Sinus ,AdobeAds
479,Christmas Eve - Campaign,2025-12-24,2025-12-28,Other,2845,Ad -  Heating Cooling & Air Quality ,GameApp
479,Christmas Eve - Campaign,2025-12-24,2025-12-28,Other,2846,Ad -  Hardware ,MicroSite
479,Christmas Eve - Campaign,2025-12-24,2025-12-28,Other,2847,Ad -  Home Safety ,MicroSite
479,Christmas Eve - Campaign,2025-12-24,2025-12-28,Other,2848,Ad -  Safety Equipment and Gear,Twitter
479,Christmas Eve - Campaign,2025-12-24,2025-12-28,Other,2849,Ad -  Hardware ,GameApp
479,Christmas Eve - Campaign,2025-12-24,2025-12-28,Other,2850,Ad -  Hardware ,Website
479,Christmas Eve - Campaign,2025-12-24,2025-12-28,Other,2851,Ad -  Bathroom Renovation ,Instagram
480,Christmas Day - Campaign,2025-12-25,2025-12-29,Retention,2852,Ad -  Instrument Accessories ,SearchEngine
480,Christmas Day - Campaign,2025-12-25,2025-12-29,Retention,2853,Ad -  Instrument Accessories ,MobileApp
480,Christmas Day - Campaign,2025-12-25,2025-12-29,Retention,2854,Ad -  Instrument Accessories ,Website
481,Premium Beauty  - Campaign,2025-12-29,2026-01-02,UpSell,2855,Ad -  Premium Hair Care & Hair Tools ,AdobeAds
481,Premium Beauty  - Campaign,2025-12-29,2026-01-02,UpSell,2856,Ad -  Premium Beauty Tech & Skin Devices ,MobileApp
481,Premium Beauty  - Campaign,2025-12-29,2026-01-02,UpSell,2857,Ad -  Premium Hair Care & Hair Tools ,TikTok
481,Premium Beauty  - Campaign,2025-12-29,2026-01-02,UpSell,2858,Ad -  Premium Mens Grooming ,Website
481,Premium Beauty  - Campaign,2025-12-29,2026-01-02,UpSell,2859,Ad -  Premium Beauty Tech & Skin Devices ,SearchEngine
481,Premium Beauty  - Campaign,2025-12-29,2026-01-02,UpSell,2860,Ad -  Premium Beauty Tech & Skin Devices ,Website
