customer_id,device
9236,887114-560082
9236,764484-294094
9236,003229-593045
9236,447241-178022
9238,850225-173094
9238,411499-328020
9238,677020-228082
9238,110309-407024
9239,988240-585102
9239,428105-242029
9239,563343-595050
9240,528174-740042
9240,314420-389001
9241,097220-399047
9241,241369-707015
9241,160291-143006
9241,252450-623106
9242,372366-571004
9242,054152-705089
9243,497189-436054
9243,133218-527083
9243,549198-540042
9243,949311-447084
9244,497189-436054
9244,133218-527083
9244,549198-540042
9244,949311-447084
9246,244088-583045
9246,001382-543095
9246,672543-255102
9246,563274-261073
9247,366226-686096
9247,728014-733007
9247,121120-208009
9248,151210-586094
9248,868186-564025
9251,144525-479012
9251,589097-114100
9251,510331-638095
9252,446172-494065
9252,915074-603088
9255,256361-179068
9255,779076-733110
9255,745310-466022
9256,191230-441045
9256,947410-470065
9256,125413-471103
9256,564304-614084
9257,387523-487033
9257,656323-638037
9257,016466-444028
9258,783466-644019
9258,828282-701091
9258,245310-522109
9258,031470-729087
9261,391005-646058
9261,727077-564072
9261,951009-776106
9262,512170-580053
9262,966140-440035
9262,771379-424004
9262,234331-482084
9263,205412-766077
9264,194399-519064
9265,338286-244081
9266,212553-443061
9266,922552-417004
9266,951512-592058
9267,212553-443061
9267,922552-417004
9267,951512-592058
9269,142450-558044
9269,784339-127042
9269,209014-450019
9269,066435-712093
9270,911201-663026
9270,462391-126092
9270,915392-340075
9270,456549-380048
9271,343388-456096
9273,199182-457089
9273,415203-579100
9274,895295-203089
9274,281414-437077
9275,895295-203089
9275,281414-437077
9276,291496-560046
9276,378402-496041
9276,802113-664088
9276,896486-659008
9278,260388-774020
9278,150360-506061
9278,139362-541040
9278,552067-585045
9279,260388-774020
9279,150360-506061
9279,139362-541040
9279,552067-585045
9280,279475-466002
9280,873096-272106
9280,581220-409094
9281,042543-271010
9281,210059-589054
9281,146154-209104
9281,225313-737095
9282,512209-630071
9283,512209-630071
9284,333350-297015
9284,942121-535078
9284,802346-406014
9286,010068-442010
9287,706468-711099
9287,576422-705095
9287,253036-262007
9287,671096-343016
9288,789218-684073
9288,681527-124064
9289,235352-735020
9289,863191-349100
9290,956167-587103
9290,406346-624075
9290,282351-620033
9291,422061-448030
9291,014497-526052
9291,406104-671052
9293,257288-349043
9293,757166-150100
9296,870215-775062
9297,951512-592058
9297,090122-549018
9298,951512-592058
9298,090122-549018
9299,265346-235031
9299,389401-262048
9299,517378-389087
9301,189480-714079
9303,140438-604076
9303,405306-488033
9303,138180-749038
9303,327113-765017
9304,486356-575056
9304,470139-621023
9304,953230-586032
9305,486356-575056
9305,470139-621023
9305,953230-586032
9307,375523-267020
9307,585334-680016
9307,962171-432097
9307,848298-640057
9308,699036-673083
9308,500185-774045
9308,502540-340034
9308,077402-456036
9309,787262-152066
9309,137018-284085
9309,143173-376107
9310,357050-645010
9310,947473-364088
9310,609553-682052
9311,495527-390056
9312,004131-596093
9312,554520-546043
9312,233203-670054
9312,817524-218048
9313,050216-379105
9313,276237-671070
9313,379514-220085
9313,647129-621090
9314,854001-719103
9314,741410-152019
9314,171281-197007
9315,408479-256076
9315,925174-632006
9315,461338-678015
9316,121419-209019
9317,605497-635044
9317,398366-337055
9318,956135-487037
9319,454437-413045
9319,855158-277094
9320,594098-437099
9321,810316-773097
9321,825052-381022
9322,810316-773097
9322,825052-381022
9323,196207-310068
9323,122472-446079
9324,541183-288103
9324,540072-767039
9326,840533-529042
9326,047174-443051
9326,012444-592029
9326,709398-698074
9327,745332-417100
9327,036099-188081
9327,104350-727011
9330,134040-409063
9330,550276-211000
9330,632256-387042
9331,228324-687039
9332,705333-432009
9332,848298-640057
9332,163295-159034
9334,810316-773097
9334,423368-312021
9335,404461-681071
9335,020496-153046
9336,263292-277059
9336,230335-111081
9336,406506-187092
9336,703426-511074
9337,450272-595050
9337,042417-114041
9339,117000-216001
9340,167496-527035
9340,545231-639035
9341,826254-350021
9341,747357-186078
9341,493297-610089
9341,587096-337088
9342,826254-350021
9342,747357-186078
9342,493297-610089
9342,587096-337088
9343,499499-602044
9343,080140-333051
9343,382388-310091
9344,644089-611063
9344,389141-771037
9345,644089-611063
9345,389141-771037
9347,227012-756018
9347,271272-704085
9348,275330-639090
9348,562374-548098
9349,268166-122087
9349,339446-393102
9349,942013-556035
9351,686061-737107
9352,231312-302061
9352,359249-636043
9353,565489-444000
9353,756431-609013
9353,351399-614058
9354,443111-546000
9357,414231-284050
9358,414231-284050
9359,773391-318003
9360,073029-527052
9361,466422-142050
9361,124285-625028
9363,104039-385067
9363,465299-153020
9363,222539-682046
9364,037075-637108
9364,687109-187042
9365,284049-775044
9365,079303-687081
9365,585376-600012
9365,389446-557009
9366,092166-563003
9366,187033-479006
9366,543072-640029
9366,278323-323057
9367,091410-252057
9367,949193-302065
9367,499499-602044
9367,862307-176039
9368,091410-252057
9368,949193-302065
9368,499499-602044
9368,862307-176039
9369,290322-734000
9369,163426-377039
9370,290322-734000
9370,163426-377039
9371,396187-713071
9371,565027-707006
9372,887059-462098
9372,901235-409077
9372,863100-496058
9373,041547-755059
9373,052464-492043
9374,830160-641024
9374,320225-400052
9374,743542-281088
9374,521036-397044
9376,113476-581104
9377,113476-581104
9378,504065-362061
9379,504065-362061
9380,423050-496008
9380,057376-521034
9381,217314-536020
9381,419380-263067
9381,540007-323099
9381,646386-126051
9383,882282-774032
9383,939192-600021
9383,383278-220075
9384,775287-755077
9384,446338-771028
9384,790381-465063
9384,888089-712083
9385,568179-127004
9385,046444-205010
9385,080195-736015
9386,471114-412032
9386,749262-239010
9386,443111-546000
9388,123291-330001
9388,463482-265020
9389,413119-640011
9389,700144-348010
9389,035041-239002
9389,605056-323070
9390,142163-144024
9390,927552-750069
9391,226119-411062
9391,681360-503015
9392,004047-425031
9392,983462-474053
9394,347277-255018
9394,951317-764041
9394,238369-355041
9394,280136-323081
9395,799481-660026
9395,199096-718084
9395,025427-172090
9395,093093-610059
9396,724439-653083
9396,555394-255109
9396,680104-726042
9397,756209-688018
9397,587525-758108
9398,623471-666013
9398,666147-525061
9399,130423-770043
9400,130423-770043
9401,707546-661080
9402,793143-418002
9402,787073-215061
9403,729018-481058
9403,059217-733019
9404,133185-501078
9404,569139-368033
9407,540473-476058
9407,352095-743027
9408,341133-205046
9408,800423-387011
9409,507300-619016
9410,304066-402014
9410,772017-749056
9411,037383-358040
9411,813287-723072
9412,352158-343071
9412,456076-444041
9413,641112-223029
9414,641112-223029
9415,965254-297012
9415,611023-745110
9415,815222-472075
9415,427553-655067
9416,224412-369102
9417,813527-393046
9417,427373-564067
9419,004510-142033
9419,887371-291070
9420,191084-263011
9420,021402-502030
9421,114402-262076
9421,808191-521047
9422,550471-489106
9422,765367-174107
9422,989310-442026
9426,678287-521039
9426,827332-714003
9427,175265-201084
9427,124298-137011
9428,175265-201084
9428,124298-137011
9429,565385-535024
9429,246339-722047
9430,659341-126105
9430,887114-560082
9430,851447-727042
9430,665176-203072
9431,130356-354029
9431,415100-138058
9431,555290-597090
9431,972521-721045
9434,638451-197094
9436,077226-420024
9436,573135-447084
9436,795498-513071
9436,866542-450053
9437,052203-470022
9437,053396-146063
9438,006508-310070
9438,109358-146023
9438,886156-192022
9439,212395-653006
9439,020144-157034
9440,748483-699057
9440,678335-215051
9440,890391-701006
9442,681503-302046
9442,252545-162032
9442,446517-535012
9443,681503-302046
9443,252545-162032
9443,446517-535012
9444,670192-439011
9444,128542-491098
9445,495187-393011
9445,833043-422082
9445,655142-515009
9446,495187-393011
9446,833043-422082
9446,655142-515009
9448,584410-381064
9448,230335-111081
9448,421273-613000
9448,371002-699024
9451,077430-305101
9454,503232-682090
9455,767174-259090
9455,893099-567026
9455,364221-746085
9456,284049-775044
9456,147449-702047
9456,841040-276045
9456,105431-601104
9458,533120-329015
9458,458095-746084
9460,899535-647047
9460,921071-481081
9460,222477-737106
9460,839143-204107
9461,899535-647047
9461,921071-481081
9461,222477-737106
9461,839143-204107
9464,763542-372025
9464,450272-595050
9464,759025-214041
9465,644295-760078
9465,440506-447094
9465,992348-174013
9466,644295-760078
9466,440506-447094
9466,992348-174013
9468,232423-532103
9468,109159-493079
9468,271533-519036
9470,114306-262001
9470,809015-233039
9470,709325-461029
9470,570457-389024
9471,810028-233002
9471,957465-587094
9473,133361-405027
9473,252499-184008
9474,851138-761051
9474,068261-749101
9474,429526-542099
9475,350534-540093
9476,888301-756061
9477,026119-583072
9477,951284-307021
9477,805457-600014
9477,361383-637005
9478,725488-477045
9479,152355-159077
9479,345115-603108
9480,152355-159077
9480,345115-603108
9481,610280-745007
9481,898326-309036
9482,837263-149036
9482,631323-548090
9483,587525-758108
9484,860432-209026
9484,850338-404098
9485,860432-209026
9485,850338-404098
9486,783442-275065
9486,249464-704024
9487,995270-408067
9487,700448-420097
9488,995270-408067
9488,700448-420097
9489,201518-235044
9489,550284-504079
9489,107454-484072
9490,206522-269092
9490,767181-712028
9490,387237-379002
9491,202168-189070
9491,977125-184090
9494,794228-334028
9495,230244-395077
9495,843427-775043
9496,230244-395077
9496,843427-775043
9497,081444-683091
9497,592322-711058
9497,967161-435062
9497,887489-688068
9498,081444-683091
9498,592322-711058
9498,967161-435062
9498,887489-688068
9499,244507-329092
9501,728235-387025
9501,998272-396053
9502,836192-290041
9502,387329-450018
9502,384268-282018
9502,538202-227021
9503,492319-150046
9503,429439-730074
9503,604522-534081
9504,982469-546092
9504,878356-439019
9505,664468-463109
9505,424302-165063
9506,394404-314103
9506,003197-374083
9506,672258-670050
9507,202168-189070
9507,747279-502087
9507,390200-600046
9508,569139-368033
9508,540299-122076
9508,382515-363049
9508,677535-343046
9509,352322-217000
9509,154552-285009
9509,958100-659055
9510,053395-573053
9510,976035-364090
9510,905308-314047
9511,572101-530015
9512,793517-676045
9512,354541-196036
9513,658330-180018
9513,275330-639090
9513,199531-565051
9513,773553-650082
9515,790502-428084
9515,580044-648027
9516,790502-428084
9516,580044-648027
9517,747354-220094
9518,826279-114074
9518,305075-641012
9519,035216-433012
9519,251169-519091
9520,300135-598008
9520,767277-339080
9520,379464-597099
9520,711438-181071
9521,169217-226068
9521,044177-540042
9521,606329-127004
9521,403392-659074
9525,301354-405020
9525,598194-417071
9526,189228-468106
9526,689350-218022
9526,669213-118048
9527,868082-178043
9527,079303-687081
9528,675481-747083
9531,121214-293003
9533,763480-400091
9533,685542-274015
9533,071209-204058
9533,563357-652066
9536,448486-702007
9536,530185-360009
9536,352322-217000
9536,379041-255062
9538,083303-200099
9538,256382-241059
9540,798554-697014
9541,306429-412003
9541,452082-285042
9541,424460-603031
9541,294029-177037
9542,500185-774045
9542,727245-209081
9543,711267-704049
9543,998492-262049
9543,270463-287008
9543,146154-209104
9544,965053-148051
9544,143077-252051
9544,938217-342088
9544,172134-514035
9545,724172-538055
9545,948401-156003
9546,724172-538055
9546,948401-156003
9547,448550-715045
9547,530078-124070
9547,130423-770043
9548,109370-557099
9548,357322-153046
9548,842196-544109
9548,830459-448000
9550,455044-289096
9550,361284-542086
9550,815157-684051
9551,978191-200090
9551,662451-151044
9553,119379-759106
9554,013336-147091
9554,408501-593018
9554,326424-121039
9555,770066-390067
9555,891351-271077
9556,235523-247109
9556,979133-463110
9557,169460-668059
9558,448518-531093
9558,611060-357004
9558,103305-327013
9558,272392-691087
9559,390190-385066
9559,395055-521078
9560,390190-385066
9560,395055-521078
9561,779174-458086
9562,295481-711088
9562,299303-767005
9562,128285-709049
9562,102522-508083
9563,295481-711088
9563,299303-767005
9563,128285-709049
9563,102522-508083
9564,452483-647076
9564,430121-481088
9564,120437-716044
9564,826330-370043
9565,876397-164094
9566,931020-278096
9566,778467-304042
9566,469221-141016
9566,911126-216103
9567,657390-553061
9567,154233-509037
9567,956137-196065
9567,569316-414009
9568,583315-687095
9569,583315-687095
9571,277527-228027
9571,574273-571077
9571,115038-621014
9571,699374-473019
9572,138009-272082
9572,514531-623105
9572,121456-518048
9572,393199-660021
9573,184527-552017
9573,223407-258056
9573,822275-605102
9574,991306-479088
9574,181542-478086
9574,339530-120065
9575,503140-184006
9575,666412-452031
9576,729224-654076
9576,229550-289046
9577,948401-156003
9577,708191-150055
9577,938250-592021
9578,552436-262025
9579,876384-268068
9579,397088-630026
9579,704414-726085
9579,962243-272030
9580,587313-526089
9580,673297-655074
9580,411246-278046
9580,727118-429009
9581,634352-335034
9581,495446-543098
9581,987500-690018
9581,316190-212019
9583,723236-718098
9584,550284-504079
9585,843354-679075
9585,495332-770084
9585,427554-150108
9585,776233-624005
9587,344228-175005
9588,067053-373040
9588,531309-254060
9588,798047-145088
9588,550189-491096
9591,118466-398020
9592,368093-372017
9593,867210-200023
9594,120427-366020
9595,120427-366020
9596,976122-233075
9598,121120-208009
9599,869370-375041
9600,020379-402023
9600,357194-663061
9600,951020-731110
9600,266357-247016
9601,537520-397040
9601,013336-147091
9601,101432-421083
9602,278287-562012
9602,426535-320078
9602,160049-267009
9603,841202-495099
9603,179248-344052
9603,144525-479012
9604,169193-542084
9604,775287-755077
9605,169193-542084
9605,775287-755077
9608,868254-751093
9608,865073-536027
9611,120437-716044
9611,616337-655044
9613,797044-442095
9613,454191-566049
9613,076007-585010
9613,295044-520048
9614,797044-442095
9614,454191-566049
9614,076007-585010
9614,295044-520048
9615,082353-133069
9615,952416-533052
9616,580481-178051
9616,145421-131032
9617,314110-186014
9617,805454-309002
9618,597346-346008
9618,457143-608085
9619,984360-308107
9619,749128-546062
9620,984360-308107
9620,749128-546062
9623,974292-640077
9623,440391-273056
9625,216073-319037
9626,452196-396026
9626,856375-534008
9626,871024-739053
9626,544263-425096
9627,981221-397020
9627,650254-682017
9627,414102-487082
9628,715483-604004
9628,071072-322107
9629,402151-214024
9629,764211-356052
9629,535005-633096
9629,737121-495041
9630,291083-491000
9630,225003-527032
9630,457143-608085
9630,698506-644049
9631,749275-337027
9631,032012-271050
9631,432219-120070
9632,405316-729010
9632,647062-672010
9632,301069-197032
9634,247057-445024
9636,409428-712047
9637,766391-325040
9637,407376-524016
9637,747354-220094
9638,281512-302042
9638,386241-584002
9639,795486-775003
9639,597273-612048
9639,203305-222024
9640,582190-246015
9641,582190-246015
9642,174461-411049
9642,933423-261068
9642,116237-511023
9643,174461-411049
9643,933423-261068
9643,116237-511023
9644,839193-461061
9644,783375-156043
9644,071072-322107
9645,605306-664049
9647,243275-441057
9647,123117-112107
9647,354248-467110
9649,032340-447010
9650,382023-223022
9651,826086-123052
9652,015444-699041
9652,131053-767044
9653,506527-121074
9654,301227-760102
9656,478477-641000
9656,361229-262056
9656,251539-578025
9657,985015-112054
