item_id,item_desc,dept_id,dept_desc,catg_id,catg_desc,prodClass,prodBrand,item_price,item_cost,next_dept_id,next_catg_id,item_weight
4632-1712,TaylorMade Noodle Golf Balls A,12,Sports and Outdoors,144,Sports, Golf Equipment ,TaylorMade,60.29,18.09,8,19,18
4633-c161,TaylorMade Mens LiteTech Tour ,12,Sports and Outdoors,144,Sports, Golf Equipment ,TaylorMade,42.99,17.2,8,19,17
4634-7e82,New TaylorMade RSi 1 55* Sand ,12,Sports and Outdoors,144,Sports, Golf Equipment ,TaylorMade,41.99,25.19,8,19,25
4635-dc59,Taylormade Perform Tour Radar ,12,Sports and Outdoors,144,Sports, Golf Equipment ,TaylorMade,9.99,5,8,19,5
4636-8b5f,Noodle Golf Balls Neon Green 1,12,Sports and Outdoors,144,Sports, Golf Equipment ,TaylorMade,17.99,5.4,8,19,5
4637-0fdd,TaylorMade Lethal Golf Balls U,12,Sports and Outdoors,144,Sports, Golf Equipment ,TaylorMade,14.99,6,8,19,6
4639-4028,Tbest Nail Care Tool Ingrown T,8,Health,75,Foot Care, Corn and Callus Removers,Tbest,6.55,1.97,6,40,2
4641-5c5c,Ninja Shogee,12,Sports and Outdoors,140,Bikes, Bike Components ,TC,27.99,14,8,13,14
4642-4be7,TCMT 3 Racks CNC Wakeboard Tow,12,Sports and Outdoors,144,Sports, Baseball Gear and Equipment ,TCMT,107.99,43.2,8,19,43
4643-1637,TCP LED12BR40D30K White Single,10,Household Essentials,126,Light Bulbs, LED Light Bulbs,TCP,6.49,1.95,8,124,2
4644-0dbf,Team Defender Pro Series Baseb,12,Sports and Outdoors,144,Sports, Baseball Gear and Equipment ,Team Defender,29.23,14.62,8,19,15
4645-de6d,New York Jets Gridiron III Sta,12,Sports and Outdoors,145,Sports Fan Shop, Sports and Outdoor Play Fan Shop ,Team Effort,199.99,80,8,13,80
4646-e1af,Kentucky Wildcats 2.75 Tee Pa,12,Sports and Outdoors,145,Sports Fan Shop, Sports and Outdoor Play Fan Shop ,Team Effort,9.59,3.84,8,13,4
4647-3afc,Team Golf NCAA Wisconsin Victo,12,Sports and Outdoors,144,Sports, Golf Equipment ,Team Golf,229.99,160.99,8,19,161
4648-a6d9,Tampa Bay Buccaneers Victory C,12,Sports and Outdoors,145,Sports Fan Shop, Sports and Outdoor Play Fan Shop ,Team Golf,184,92,8,13,92
4649-ed8a,Team Golf NHL Winnipeg Jets Fa,12,Sports and Outdoors,145,Sports Fan Shop, Sports and Outdoor Play Fan Shop ,team golf,115,57.5,8,13,58
4650-1d73,Team Golf Texas AandM Aggies Gol,12,Sports and Outdoors,144,Sports, Golf Equipment ,Team Golf,35.93,17.97,8,19,18
4651-9e3b,Team Golf NCAA Ohio State 3 Pa,12,Sports and Outdoors,144,Sports, Golf Equipment ,Team Golf,30.99,18.59,8,19,19
4652-3e37,Team Golf NCAA Penn State Masc,12,Sports and Outdoors,144,Sports, Golf Equipment ,Team Golf,19.99,8,8,19,8
4653-1da8,Team Golf NFL Tin Gift Set wit,12,Sports and Outdoors,145,Sports Fan Shop, NFL Fan Shop ,Team Golf,14.54,8.72,8,13,9
4654-f7e6,Team Golf NCAA Michigan 3 Pack,12,Sports and Outdoors,145,Sports Fan Shop, Sports and Outdoor Play Fan Shop ,Team Golf,11.24,4.5,8,13,5
4655-a25a,Team Golf NCAA Clemson Cap Cli,12,Sports and Outdoors,144,Sports, Golf Equipment ,Team Golf,10.63,5.32,8,19,5
4657-ea8d,Tebru Steel Rowing Machine Car,12,Sports and Outdoors,141,Exercise and Fitness, Exercise Machines ,Tebru,98.96,69.27,8,6,69
4658-e50e,Tebru Potty Seat Cushion Toddl,3,Baby,10,Diapering, Potty Training ,Tebru,28.8,11.52,5,1,12
4659-0027,Tebru Tourmaline Ceramic Tempe,4,Beauty,20,Beauty Next Day, Beauty Next Day,Tebru,19.58,5.87,5,18,6
4660-c87e,Tebru Lightweight Folding Cane,8,Health,78,Home Health Care, Canes ,Tebru,16.28,11.4,6,86,11
4661-a5a3,Tebru Callus Remover1PC Double,8,Health,75,Foot Care, Corn and Callus Removers,Tebru,8.49,2.55,6,40,3
4662-0043,Tebru 3 Digit Code Combination,12,Sports and Outdoors,140,Bikes, Bike Accessories ,Tebru,6.54,3.27,8,13,3
4663-1fdc,Baby Walker Anti Rollover Lear,3,Baby,7,Baby Activities and Gear, Baby Walkers,TECBOX,116.99,35.1,5,23,35
4664-1bb5,TECHTONGDA 4-Feet Bike Lock Ca,12,Sports and Outdoors,140,Bikes, Bike Accessories ,TECHTONGDA,8.99,6.29,8,13,6
4665-9ecb,TekDeals One Pair of Cooling A,8,Health,70,Ear Care, Excess Earwax,TekDeals,5.99,2.4,6,57,2
4666-e846,Tektro 1276A.2 34.9Mm Seatclam,12,Sports and Outdoors,140,Bikes, Bike Components ,TEKTRO,13.99,8.39,8,13,8
4667-ac67,Dual Unit Adjustable Vibrating,8,Health,78,Home Health Care, Mobility Equipment Accessories ,TELESHOP INC,57,39.9,6,86,40
4668-94dd,Fat Freezer Chin and Neck Sculpt,12,Sports and Outdoors,144,Sports, Ice and Roller Hockey ,TELESHOP INC,49.95,29.97,8,19,30
4669-4b93,Ten Toes - WEEKENDER - 10 Infl,12,Sports and Outdoors,142,Outdoor Sports, Paddling ,Ten Toes,770.8,308.32,8,4,308
4670-e2bc,TENA Incontinence Overnight Pa,11,Personal Care,134,Incontinence, Womens Incontinence,TENA,75.6,52.92,8,4,53
4671-4789,3 Pack - TENA Moderate Long In,11,Personal Care,134,Incontinence, All Incontinence,TENA,59.53,35.72,8,4,36
4672-baaf,TENA Intimates Overnight Femal,11,Personal Care,134,Incontinence, Tena ,TENA,20.22,8.09,8,4,8
4673-759c,TENA Extra Disposable Pull On ,11,Personal Care,134,Incontinence, Tena ,TENA,16.98,10.19,8,4,10
4674-0828,Essity HMS North America Inc A,11,Personal Care,134,Incontinence, Tena ,TENA,12.77,6.39,8,4,6
4675-7af4,Teras Whey Goat Whey Protein P,8,Health,88,Protein and Fitness, Protein Powder ,Teras Whey Organic,29.37,14.69,6,106,15
4676-0776,Terra Baby Diaper Bag Travel B,3,Baby,7,Baby Activities and Gear, Diaper Bags,Terra Baby,39.98,11.99,5,23,12
4677-4977,Quinine Bark (Red Cinchona) - ,8,Health,95,Vitamins and Supplements, Homeopathic Remedies ,TerraVita,31.04,15.52,6,102,16
4678-8e47,Blood Cleansing Complex - Red ,8,Health,94,Superfoods and Cleanses, Body Cleanse ,TerraVita,18.29,9.15,6,138,9
4680-73b4,Puppie Love Tie Dye Puppy 6 oz,3,Baby,11,Feeding, Toddler Feeding,Tervis,17.99,12.59,5,7,13
4681-3070,NCAA Mississippi Old Miss Rebe,12,Sports and Outdoors,145,Sports Fan Shop, Baby Fan Shop,Tervis,17.99,12.59,8,13,13
4682-c1d2,NCAA North Carolina Tar Heels ,12,Sports and Outdoors,145,Sports Fan Shop, NCAA Fan Shop ,Tervis,17.99,10.79,8,13,11
4683-4124,Teva Arrowood Venture Mid WP D,6,Clothing,45,Fashion Brands, Teva,Teva,180,72,8,42,72
4685-44e1,62mm x 32mm 97a ORANGE Roller ,1,Toys,149,Kids Bikes and Riding Toys, Ride On Batteries Chargers and Accessories ,TGM Skateboards,24.97,12.49,5,2,12
4686-7611,Longboard Wheels 65mm Smooth C,1,Toys,149,Kids Bikes and Riding Toys, Ride On Batteries Chargers and Accessories ,TGM Skateboards,17.95,7.18,5,2,7
4690-8759,The Art of Shaving Shaving Cre,4,Beauty,26,Here for Every Beauty, Mens Grooming,The Art of Shaving,25,12.5,5,10,13
4692-033f,Basic Elite Gymnastics Trainin,12,Sports and Outdoors,144,Sports, Gymnastics,The Beam Store Mfg.,299.99,120,8,19,120
4693-97c9,the deborah michel collectionn,11,Personal Care,17,Bath and Body, Hand Lotions and Creams,the deborah michel collection,21.74,10.87,8,17,11
4694-d256,Dial Liquid Soap - 7.5 Fl Oz [,11,Personal Care,17,Bath and Body, Hand Soaps,The Dial,8.23,5.76,8,17,6
4695-3539,The Elixir Golf Shoes Spike Wr,12,Sports and Outdoors,144,Sports, Golf Equipment ,The Elixir Golf,7.95,2.39,8,19,2
4696-03bf,The First Years American Red C,3,Baby,10,Diapering, Baby Care,The First Years,8.19,4.1,5,1,4
4698-0ca9,The Grecian Soap Company Avoca,11,Personal Care,17,Bath and Body, Body Lotions and Creams,The Grecian Soap Company,22.99,16.09,8,17,16
4700-f603,The Naked Bee CITRON and HONEY H,11,Personal Care,17,Bath and Body, Hand Lotions and Creams,The Naked Bee,14.95,7.48,8,17,7
4701-1ca1,4 Pack - The Natural Dentist H,11,Personal Care,136,Oral Care, Toothpaste,The Natural Dentist,25.6,12.8,8,22,13
4705-9ad7,The Peanut Shell Baby Contoure,3,Baby,13,Nursery and Decor, Changing Pads and Covers ,The Peanut Shell,22.99,9.2,5,19,9
4706-fd0f,Boho Grey Elephant and Medalli,3,Baby,13,Nursery and Decor, Changing Pads and Covers ,The Peanut Shell,19.99,8,5,19,8
4707-7d1a,The Peanut Shell Window Valanc,3,Baby,13,Nursery and Decor, Baby Decor ,The Peanut Shell,17.99,5.4,5,19,5
4708-055e,Grey Elephant Car Seat and Bab,3,Baby,9,Car Seats, Car Seat Accessories ,The Peanut Shell,14.99,10.49,5,14,10
4709-ce9d,Gold Butterfly Fitted Crib She,3,Baby,9,Car Seats, Car Seat Accessories ,The Peanut Shell,9.99,4,5,14,4
4710-9f8c,3 Pack - The Relief Products R,8,Health,70,Ear Care, Ear Drops,The Relief Products,23.81,16.67,6,57,17
4712-642f,Disinfectant Toilet Bowl Clean,10,Household Essentials,123,Cleaning Supplies, All-Purpose Cleaners,The Works,22,6.6,8,139,7
4713-8842,The Works Toilet Bowl Cleaner ,10,Household Essentials,121,Bathroom, Bathroom Cleaners,The Works,5.98,3.59,8,130,4
4714-0735,TheraFlu Flu and Sore Throat Pai,8,Health,65,Cold Cough and Flu, Theraflu,Theraflu,11.19,3.36,6,85,3
4715-d9f2,TheraTears Sterilid Eyelid Cle,8,Health,71,Eye Care, Eye Irritation,TheraTears,17.14,6.86,6,43,7
4716-b85c,ThermaCare Heat Wrap Chemical ,8,Health,86,Pain Relievers, Heat Wraps,ThermaCare,14.03,8.42,6,37,8
4717-40a1,Thetford 34127 Style Plus Toil,3,Baby,7,Baby Activities and Gear, Diaper Bags,Thetford,21.01,14.71,5,23,15
4721-c8ff,Resource ThickenUp Clear Food ,8,Health,96,Weight Management, On-the-Go Nutrition,ThickenUp,100.92,30.28,6,132,30
4723-a05d,thinkThin High Protein Bar Cre,8,Health,88,Protein and Fitness, Protein Bars,Thinkthin,66.27,26.51,6,106,27
4724-e912,ThinkVivo Portable Waterproof ,3,Baby,13,Nursery and Decor, Changing Pads and Covers ,ThinkVivo,14.95,10.47,5,19,10
4726-35ec,windsor three tone electronic ,12,Sports and Outdoors,144,Sports, Referee and Scorekeeping,tide,41.62,29.13,8,19,29
4727-9a4b,Tidy Tots Forest Friends Snap ,3,Baby,10,Diapering, Diapers ,Tidy Tots Diapers,19.95,11.97,5,1,12
4729-c706,Tigi Bed Head Moisture Maniac ,4,Beauty,25,Hair Care, Conditioner ,TIGI,14.23,8.54,5,14,9
4730-8d81,Tigi Bed Head Self Absorbed Me,4,Beauty,25,Hair Care, Shampoo ,TIGI,13.49,8.09,5,14,8
4731-63c5,Outrigger Paddle 50 - Hawaii ,12,Sports and Outdoors,142,Outdoor Sports, Boats and Marine ,Tikimaster,210,105,8,4,105
4733-8e7e,TimeMist Air Freshener Dispens,10,Household Essentials,121,Bathroom, Air Freshener and Deodorizer Refills,TimeMist,8.42,5.89,8,130,6
4734-0fda,TINKS #1 DOE-P DEER SCENT 1OZ,8,Health,75,Foot Care, Tinactin ,TINKS,5.9,3.54,6,40,4
4735-ef70,Tummy Time Under The Sea Playm,3,Baby,7,Baby Activities and Gear, Gyms and Playmats,Tiny Love,42.49,17,5,23,17
4736-8253,Lot of 2 - Tippmann Basic 48ci,12,Sports and Outdoors,140,Bikes, Bike Components ,Tippmann,74.95,44.97,8,13,45
4737-788e,Tippmann CO2 Tank 12 oz,12,Sports and Outdoors,140,Bikes, Bike Components ,Tippmann,21.67,13,8,13,13
4738-4a92,Tippmann X7 Phenom Flatline Ba,12,Sports and Outdoors,140,Bikes, Bike Components ,Tippmann,17.95,10.77,8,13,11
4739-9cd3,Titan Fusion-Pro Mens Dual Sus,12,Sports and Outdoors,140,Bikes, Adult Bikes ,Titan,299,89.7,8,13,90
4740-9edf,Titan Fitness Black Dip Bars B,12,Sports and Outdoors,144,Sports, Gymnastics,Titan Fitness,69.95,34.98,8,19,35
4741-f052,Pair of 10 lb Black Rubber Coa,12,Sports and Outdoors,144,Sports, Gymnastics,Titan Fitness,39.99,12,8,19,12
4742-18ad,Titan Fitness 2 Big Weight Ba,12,Sports and Outdoors,144,Sports, Gymnastics,Titan Fitness,19.95,7.98,8,19,8
4743-e976,Title Boxing Interrogate Hook ,12,Sports and Outdoors,144,Sports, Gymnastics,Title Boxing,59.99,18,8,19,18
4744-32f5,Title Boxing Platinum Premier ,12,Sports and Outdoors,144,Sports, Gymnastics,Title Boxing,49.99,34.99,8,19,35
4745-2c36,Title Boxing Boom Boom 120 Fl,12,Sports and Outdoors,144,Sports, Gymnastics,Title Boxing,6.5,3.9,8,19,4
4746-832e,Titleist 2014 Pro V1 Golf Ball,12,Sports and Outdoors,144,Sports, Golf Equipment ,Titleist,37.83,22.7,8,19,23
4747-75f3,TKOOFN Baby Diaper Multifuncti,3,Baby,7,Baby Activities and Gear, Diaper Bags for Female,TKOOFN,29.89,17.93,5,23,18
4748-ff7a,TL Care Supreme Jersey Knit Cr,3,Baby,13,Nursery and Decor, Crib and Baby Mattresses ,TL Care Inc,11.19,7.83,5,19,8
4749-7a4e,American Baby Company Newly Im,3,Baby,13,Nursery and Decor, Crib and Baby Mattresses ,TL Care Inc,10.39,4.16,5,19,4
4750-ed62,HME TMNT2PK Trophy Black Trail,11,Personal Care,137,Shaving, Body Hair Removal,TMNT2PK,15.85,9.51,8,8,10
4753-9fae,Tomahawk Live Trap Repeating P,10,Household Essentials,128,Pest Control, Insect and Pest Traps,Tomahawk Live Trap,121.5,60.75,8,149,61
4754-f8b9,NEW! TOMCAT Small Rat Trap Sna,10,Household Essentials,128,Pest Control, Insect and Pest Baits,tomcat,114.52,57.26,8,149,57
4755-1d8f,Tommee Tippee Steri-Steam Elec,3,Baby,11,Feeding, Bottle Feeding,Tommee Tippee,38.39,15.36,5,7,15
4756-9894,Tommee Tippee Advanced Anti-Co,3,Baby,11,Feeding, Bottle Feeding,Tommee Tippee,41.97,20.99,5,7,21
4757-ced2,Tommee Tippee Pump and Go Brea,3,Baby,11,Feeding, Breast Milk Bags,Tommee Tippee,18.69,9.35,5,7,9
4758-ef58,New Tommy Armour TA-26 Pravada,3,Baby,11,Feeding, Bottle Nipples,Tommy Armour,31.99,12.8,5,7,13
4759-16dc,Mens Tommy Hilfiger 09T3410 Mo,12,Sports and Outdoors,144,Sports, Tennis and Racquets ,Tommy Hilfiger,44.25,30.98,8,19,31
4760-9c94,Toms Of Maine Natural Beauty B,11,Personal Care,17,Bath and Body, Clean Living Body Wash and Bar Soap,Toms of Maine,13.74,6.87,8,17,7
4761-72f6,Toms of Maine Naturally Waxed ,11,Personal Care,136,Oral Care, Dental Floss,Toms of Maine,5.03,3.02,8,22,3
4762-dfd6,TOMSHOO Spring Autumn Men Cycl,12,Sports and Outdoors,140,Bikes, Bike Apparel and Footwear ,TOMSHOO,31.05,9.32,8,13,9
4763-6380,TOMSHOO Camping Wood Stove Por,12,Sports and Outdoors,140,Bikes, Bike Apparel and Footwear ,TOMSHOO,27.72,8.32,8,13,8
4764-0929,TOMSHOO Portable Folding Windp,12,Sports and Outdoors,140,Bikes, Bike Apparel and Footwear ,TOMSHOO,22.17,6.65,8,13,7
4765-9b74,6pcs Kayak Paddle Spring Clips,12,Sports and Outdoors,142,Outdoor Sports, Boats and Marine ,TOMSHOO,6.59,3.95,8,4,4
4766-c9c7,Tone Fitness High Density Yoga,12,Sports and Outdoors,141,Exercise and Fitness, Yoga ,Tone Fitness,18,7.2,8,6,7
4768-6941,Baby Crib Mobile by Giftsfarm ,3,Baby,13,Nursery and Decor, Baby Decor ,Tools and Home Improvement,33.9,10.17,5,19,10
4769-6943,ToolUSA 2 Piece Bug Zapper and,10,Household Essentials,128,Pest Control, All Pest Control,toolusa,8.5,4.25,8,149,4
4771-5177,Top Trenz Reversible Flipping ,3,Baby,15,Toddlers Room, Toddlers Room Decor ,Top Trenz Inc.,27.35,13.68,5,12,14
4772-b9d2,Planes Top Trumps Playing Card,1,Toys,148,Games and Puzzles, Card Games,Top Trumps,9.95,2.99,5,15,3
4773-aac8,Bike Computer Bicycle Speedome,1,Toys,148,Games and Puzzles, Card Games,Topaik,11.98,3.59,5,15,4
4774-9007,Practicing Guide Golf Swing Tr,12,Sports and Outdoors,144,Sports, Golf Equipment ,Topaik,5.29,1.59,8,19,2
4775-e2a6,Diaper Backpack Large Capacity,3,Baby,7,Baby Activities and Gear, Diaper Bags,Topboutique,27.89,16.73,5,23,17
4776-9d4a,Padded Child Car Seat and Booste,3,Baby,11,Feeding, High Chairs and Booster Seats,Topboutique,25.99,18.19,5,7,18
4777-d362,3 in 1 Baby Sleeping Bag Unive,3,Baby,14,Strollers, Stroller Accessories,Topboutique,15.69,10.98,5,12,11
4778-c4ac,Pregnant Woman Maternity Belt ,3,Baby,14,Strollers, See All Strollers,Topboutique,13.99,4.2,5,12,4
4779-bc54,18 PackAnti Mosquito Bracelet ,10,Household Essentials,128,Pest Control, Insect and Pest Repellents,Topboutique,11.01,4.4,8,149,4
4780-43aa,Topbuy Baby Playpen 14 Panels ,3,Baby,7,Baby Activities and Gear, Playards,Topbuy,115.95,69.57,5,23,70
4781-d97d,Topbuy Wooden Snow Sled for Ki,12,Sports and Outdoors,142,Outdoor Sports, Winter Sports ,Topbuy,79.95,23.99,8,4,24
4782-ed2f,Topcobe Kids Basketball Hoop A,12,Sports and Outdoors,144,Sports, Basketball ,Topcobe,85.08,42.54,8,19,43
4783-ce06,Topeak DryBag DX Pannier Water,12,Sports and Outdoors,140,Bikes, Bike Accessories ,Topeak,87.66,35.06,8,13,35
4784-99ae,Topeak Peak DX II Grip,12,Sports and Outdoors,140,Bikes, Bike Accessories ,Topeak,18.95,13.27,8,13,13
4785-f648,TOPINCN Multicolor Round Outdo,1,Toys,150,Outdoor Play, Swing Sets ,TOPINCN,51.45,36.02,5,20,36
4786-c58e,TOPINCN Gymnastic Ring Strengt,12,Sports and Outdoors,144,Sports, Gymnastics,TOPINCN,27.23,10.89,8,19,11
4787-c979,Topumt 1Pc Knee Pad Sleeve Bre,12,Sports and Outdoors,144,Sports, Volleyball ,Topumt,24.93,7.48,8,19,7
4789-f1a9,ENERGY STAR Dimmable PAR16 LED,10,Household Essentials,126,Light Bulbs, LED Light Bulbs,TorchStar,17,8.5,8,124,9
4790-fad4,TORCHSTAR G25 Globe LED Light ,10,Household Essentials,126,Light Bulbs, LED Light Bulbs,TorchStar,18.99,11.39,8,124,11
4791-cdfb,TORCHSTAR 2 Pack 9W A19 Motion,10,Household Essentials,126,Light Bulbs, LED Light Bulbs,TorchStar,18.99,11.39,8,124,11
4792-4530,Torco International Corp T8300,12,Sports and Outdoors,140,Bikes, Bike Components ,Torco International Corp,24.47,17.13,8,13,17
4793-d533,Tork Advanced Soft Minifold Di,10,Household Essentials,123,Cleaning Supplies, Surface Care and Protection,Tork,45.8,13.74,8,139,14
4794-5244,Tornado RSG900B 900-Kilovolt L,8,Home and Garden,108,Home Safety, Personal Safety,Tornado,57.56,34.54,6,129,35
4799-fc09,Totally Products Premium MCT O,8,Health,96,Weight Management, MCT Oil,Totally Products,23.63,16.54,6,132,17
4800-62e8,Pure Garcinia Cambogia 2-ounce,8,Health,96,Weight Management, Appetite Suppressants,Totally Products,23.55,9.42,6,132,9
4801-2965,Touched by Nature Organic Cott,3,Baby,13,Nursery and Decor, Changing Pads and Covers ,Touched by Nature,33.28,19.97,5,19,20
4802-4c14,Touched by Nature Organic Cott,3,Baby,12,Health and Safety, Baby Proofing for Newborns,Touched by Nature,23.99,16.79,5,18,17
4803-99dc,Tour Hockey Q20 Abs Wood Hocke,12,Sports and Outdoors,144,Sports, Ice and Roller Hockey ,Tour Hockey,32.29,12.92,8,19,13
4804-3eb6,Tourna Pete Sampras Ballport H,12,Sports and Outdoors,144,Sports, Tennis and Racquets ,Tourna,66,46.2,8,19,46
4805-af35,Tourney Mens Short Sleeve Mini,12,Sports and Outdoors,144,Sports, Golf Equipment ,Tourney,21,12.6,8,19,13
4807-4b29,Fallout Exclusive Collectors S,1,Toys,148,Games and Puzzles, Card Games,Toynk,6.99,3.5,5,15,4
4808-dae4,Arcade Style Cabinet with Arac,1,Toys,148,Games and Puzzles, Card Games,Toyopia,399.89,159.96,5,15,160
4809-84a9,Toytainer Shoe Box Play-N-Stor,8,Home and Garden,110,Kids Rooms, Kids Storage,Toytainer,11.52,8.06,6,136,8
4810-b43a,Guinness Dart Cabinet Set with,12,Sports and Outdoors,143,Recreation, Outdoor Games ,Trademark Global,99.99,59.99,8,14,60
4811-443d,8-Ball Dart Cabinet with Darts,12,Sports and Outdoors,143,Recreation, Outdoor Games ,Trademark Global,95.07,38.03,8,14,38
4812-0924,University of Kentucky Cue Rac,12,Sports and Outdoors,143,Recreation, Outdoor Games ,Trademark Global,89.97,35.99,8,14,36
4813-76d9,Emerald Green Laser Designer P,12,Sports and Outdoors,143,Recreation, Outdoor Games ,Trademark Global,49,14.7,8,14,15
4814-834b,Pro Horseshoe Set - Powder Coa,1,Toys,154,Shop Toys by Price, Shop Toys by Price,Trademark Innovations,31.83,15.92,5,22,16
4815-1ec2,Trademark Poker 500 14 Gram 3 ,1,Toys,148,Games and Puzzles, Card Games,Trademark Poker,77.95,54.57,5,15,55
4816-db7a,1-2 Deck Deluxe Wooden Card Sh,1,Toys,154,Shop Toys by Price, Shop Toys by Price,Trademark Poker,14.91,8.95,5,22,9
4817-bc37,Trademark Poker Blackjack Layo,1,Toys,154,Shop Toys by Price, Shop Toys by Price,Trademark Poker,10.1,4.04,5,22,4
4820-5c0f,Trail Tech Kickstand 5401-00,12,Sports and Outdoors,140,Bikes, Bike Accessories ,Trail Tech,149.95,89.97,8,13,90
4821-62bc,Tranquility Premium DayTime Ad,11,Personal Care,134,Incontinence, Incontinence Underwear,Tranquility,22.37,11.19,8,4,11
4823-b89e,TRC Recreation Kids Super Soft,12,Sports and Outdoors,142,Outdoor Sports, Water Sports ,TRC Recreation,49.9,14.97,8,4,15
4824-be7e,Golds Gym TRAINER 720 TREADMIL,12,Sports and Outdoors,141,Exercise and Fitness, Exercise Machines ,Treadmill Doctor,99.99,69.99,8,6,70
4825-76d4,WESLO CADENCE 850 Treadmill Ri,12,Sports and Outdoors,141,Exercise and Fitness, Exercise Machines ,Treadmill Doctor,19.99,13.99,8,6,14
4826-cd85,Reebok 1610 RBTL60614C0 Treadm,12,Sports and Outdoors,141,Exercise and Fitness, Exercise Machines ,Treadmill Doctor,19.99,8,8,6,8
4827-40a6,Proform Cross Walk 370E 306100,12,Sports and Outdoors,141,Exercise and Fitness, Exercise Machines ,Treadmill Doctor,19.99,13.99,8,6,14
4828-6c13,Proform Performance 1800I PFTL,12,Sports and Outdoors,141,Exercise and Fitness, Exercise Machines ,Treadmill Doctor,14.99,8.99,8,6,9
4829-2de2,Proform Performance 600I PFTL7,12,Sports and Outdoors,141,Exercise and Fitness, Exercise Machines ,Treadmill Doctor,14.99,4.5,8,6,5
4830-5dad,Treadmillpartszone Replacement,12,Sports and Outdoors,141,Exercise and Fitness, Exercise Machines ,Treadmillpartszone,23.99,9.6,8,6,10
4831-a377,Treadmillpartszone Replacement,12,Sports and Outdoors,141,Exercise and Fitness, Exercise Machines ,Treadmillpartszone,18.99,11.39,8,6,11
4832-648c,Treadmillpartszone Replacement,12,Sports and Outdoors,141,Exercise and Fitness, Exercise Machines ,Treadmillpartszone,17.99,7.2,8,6,7
4833-585c,Treadmillpartszone Replacement,12,Sports and Outdoors,141,Exercise and Fitness, Exercise Machines ,Treadmillpartszone,17.99,10.79,8,6,11
4834-d301,3 Pack - Tree Hut Shea Body Bu,11,Personal Care,17,Bath and Body, Body Lotions and Creams,Tree Hut,25.82,12.91,8,17,13
4835-2e48,Trend Lab Northwoods 3 Piece C,8,Health,78,Home Health Care, Canes ,Trend Lab,93.99,28.2,6,86,28
4836-02f4,Waverly Strands Sterling Frame,3,Baby,7,Baby Activities and Gear, Diaper Bags for Female,Trend Lab,50.91,30.55,5,23,31
4837-7664,Bohemian Floral Tote Diaper Ba,3,Baby,7,Baby Activities and Gear, Diaper Bags,Trend Lab,44.62,17.85,5,23,18
4838-0faf,Hello Sunshine Receiving Blank,3,Baby,7,Baby Activities and Gear, Diaper Bags,Trend Lab,41.97,12.59,5,23,13
4839-d149,Trend Lab Fleece CribWrap Rail,3,Baby,13,Nursery and Decor, Baby Decor ,Trend Lab,33.6,16.8,5,19,17
4840-24a6,Trend Lab Fleece CribWrap Rail,3,Baby,13,Nursery and Decor, Baby Decor ,Trend Lab,26.4,7.92,5,19,8
