ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2451440,44108,115,44145,485407,1869,49084,10,111,184179,13,33.31,59.62,29.21,0.00,379.73,433.03,775.06,34.17,0.00,379.73,413.90,-53.30
2452414,39176,115,14634,1578289,3191,32093,1,274,184702,60,77.13,146.54,16.11,0.00,966.60,4627.80,8792.40,57.99,0.00,966.60,1024.59,-3661.20
2451824,62136,115,44235,1477729,4023,16764,2,232,185170,34,43.77,58.65,7.62,0.00,259.08,1488.18,1994.10,12.95,0.00,259.08,272.03,-1229.10
2451215,64219,115,49179,714270,514,27205,1,106,185403,10,70.01,126.01,112.14,0.00,1121.40,700.10,1260.10,33.64,0.00,1121.40,1155.04,421.30
2451158,48199,115,72320,1481907,1894,23481,8,226,186822,85,51.39,76.57,7.65,0.00,650.25,4368.15,6508.45,58.52,0.00,650.25,708.77,-3717.90
2451105,40330,115,74033,1379479,1372,41665,8,297,187917,33,29.40,34.98,11.54,0.00,380.82,970.20,1154.34,30.46,0.00,380.82,411.28,-589.38
2451494,38988,115,50766,394757,2748,339,4,81,188062,87,44.73,51.88,31.12,1922.28,2707.44,3891.51,4513.56,23.55,1922.28,785.16,808.71,-3106.35
NULL,NULL,115,NULL,1173912,5328,12344,NULL,NULL,188160,NULL,76.02,NULL,11.12,NULL,378.08,NULL,4729.74,34.02,NULL,378.08,NULL,-2206.60
2451167,51954,115,34855,1271173,3138,44256,7,224,188608,10,40.88,77.26,12.36,0.00,123.60,408.80,772.60,1.23,0.00,123.60,124.83,-285.20
2452128,71676,115,21158,1825584,4410,37189,4,175,188784,95,26.07,29.98,3.59,40.92,341.05,2476.65,2848.10,3.00,40.92,300.13,303.13,-2176.52
2451411,60375,115,70069,857454,6792,39777,4,229,189655,7,1.13,1.58,1.46,0.00,10.22,7.91,11.06,0.91,0.00,10.22,11.13,2.31
2451135,53077,115,64935,1557784,1833,23882,8,40,189902,45,12.14,21.60,3.45,0.00,155.25,546.30,972.00,12.42,0.00,155.25,167.67,-391.05
2452597,34211,115,27003,232620,6684,39901,4,10,191538,96,26.02,27.32,2.18,0.00,209.28,2497.92,2622.72,0.00,0.00,209.28,209.28,-2288.64
2451479,43231,115,40655,1457534,13,12892,7,41,192194,58,76.41,138.30,125.85,0.00,7299.30,4431.78,8021.40,145.98,0.00,7299.30,7445.28,2867.52
2451612,62240,115,46730,216329,6728,19127,7,263,193020,60,70.99,78.79,58.30,0.00,3498.00,4259.40,4727.40,0.00,0.00,3498.00,3498.00,-761.40
2452220,61358,115,75030,334172,2467,43962,4,268,195011,92,40.21,61.52,23.99,0.00,2207.08,3699.32,5659.84,132.42,0.00,2207.08,2339.50,-1492.24
2451680,53817,115,66254,1078367,1327,13840,1,55,197486,97,50.59,80.43,14.47,0.00,1403.59,4907.23,7801.71,0.00,0.00,1403.59,1403.59,-3503.64
2451511,39201,115,49328,1081924,120,1163,1,11,199465,86,86.43,126.18,105.99,0.00,9115.14,7432.98,10851.48,364.60,0.00,9115.14,9479.74,1682.16
2452589,61856,115,64209,1118878,1547,17016,4,19,200065,64,72.37,84.67,77.89,0.00,4984.96,4631.68,5418.88,49.84,0.00,4984.96,5034.80,353.28
2451885,36077,115,64333,8937,3141,22898,2,13,200302,29,44.81,60.04,26.41,168.49,765.89,1299.49,1741.16,17.92,168.49,597.40,615.32,-702.09
2451109,42386,115,2037,1852341,3798,9702,7,203,200631,94,74.03,140.65,1.40,0.00,131.60,6958.82,13221.10,2.63,0.00,131.60,134.23,-6827.22
2451833,33409,115,18546,1243706,5313,3720,8,98,201392,12,52.04,70.77,49.53,303.12,594.36,624.48,849.24,17.47,303.12,291.24,308.71,-333.24
2452508,45918,115,4528,837474,820,35013,1,219,201670,59,56.11,72.38,50.66,0.00,2988.94,3310.49,4270.42,269.00,0.00,2988.94,3257.94,-321.55
2451563,37782,115,38145,73605,4618,48431,2,190,202929,45,98.23,188.60,30.17,0.00,1357.65,4420.35,8487.00,67.88,0.00,1357.65,1425.53,-3062.70
2451225,68424,115,1029,816317,405,18940,2,45,203074,49,6.29,8.93,0.98,0.00,48.02,308.21,437.57,1.44,0.00,48.02,49.46,-260.19
2451035,69810,115,48250,1477315,6827,11539,2,83,203238,84,39.02,49.55,25.27,0.00,2122.68,3277.68,4162.20,42.45,0.00,2122.68,2165.13,-1155.00
2451445,64737,115,23878,73971,6911,23404,7,107,203818,32,65.71,101.19,100.17,0.00,3205.44,2102.72,3238.08,64.10,0.00,3205.44,3269.54,1102.72
2452575,39520,115,38103,1597024,2792,25313,8,230,204051,34,16.56,23.84,10.25,0.00,348.50,563.04,810.56,13.94,0.00,348.50,362.44,-214.54
2452631,44405,115,2395,969862,4529,9149,10,58,204330,41,62.07,96.82,22.26,0.00,912.66,2544.87,3969.62,9.12,0.00,912.66,921.78,-1632.21
2451356,64744,115,45692,1909054,6016,38625,1,32,205076,38,19.33,28.22,3.10,0.00,117.80,734.54,1072.36,8.24,0.00,117.80,126.04,-616.74
2452496,34509,115,48054,1875215,6376,46690,8,131,205286,32,87.92,122.20,80.65,0.00,2580.80,2813.44,3910.40,77.42,0.00,2580.80,2658.22,-232.64
2450963,40675,115,64641,1484107,820,33486,8,234,206142,40,41.02,77.11,62.45,0.00,2498.00,1640.80,3084.40,24.98,0.00,2498.00,2522.98,857.20
2452368,30096,115,5135,1292330,6725,36720,8,296,206169,44,76.04,106.45,90.48,0.00,3981.12,3345.76,4683.80,119.43,0.00,3981.12,4100.55,635.36
2452245,61767,115,32714,1402496,1525,47707,1,277,206204,37,76.05,96.58,44.42,0.00,1643.54,2813.85,3573.46,32.87,0.00,1643.54,1676.41,-1170.31
2451345,40472,115,27885,175786,6087,4788,8,211,207817,85,81.63,102.03,6.12,15.60,520.20,6938.55,8672.55,20.18,15.60,504.60,524.78,-6433.95
2451922,39427,115,38207,797676,345,19014,8,36,208035,48,19.10,37.81,2.26,0.00,108.48,916.80,1814.88,4.33,0.00,108.48,112.81,-808.32
2451499,64815,115,53548,1641358,6768,27025,1,214,208172,6,29.75,56.82,19.31,0.00,115.86,178.50,340.92,5.79,0.00,115.86,121.65,-62.64
2451817,50622,115,23135,105583,384,26385,1,179,208598,95,3.78,6.42,4.55,0.00,432.25,359.10,609.90,17.29,0.00,432.25,449.54,73.15
2451878,64120,115,71237,600538,686,24787,7,206,208834,94,11.33,21.64,16.66,0.00,1566.04,1065.02,2034.16,140.94,0.00,1566.04,1706.98,501.02
2452057,61529,115,61238,1390690,1389,34488,7,278,209961,41,80.50,127.99,117.75,0.00,4827.75,3300.50,5247.59,241.38,0.00,4827.75,5069.13,1527.25
2452387,70022,115,97376,791776,1823,29423,2,154,210471,70,83.86,165.20,99.12,0.00,6938.40,5870.20,11564.00,624.45,0.00,6938.40,7562.85,1068.20
2451144,70415,115,40391,651049,5707,12765,10,206,213050,87,78.01,81.13,79.50,0.00,6916.50,6786.87,7058.31,414.99,0.00,6916.50,7331.49,129.63
2451503,47548,115,86153,1603418,5836,27101,4,35,213111,93,6.92,7.75,1.86,8.64,172.98,643.56,720.75,3.28,8.64,164.34,167.62,-479.22
2452438,42887,115,94209,1269688,5520,3399,2,256,216306,67,74.55,140.89,56.35,0.00,3775.45,4994.85,9439.63,339.79,0.00,3775.45,4115.24,-1219.40
2451484,37100,115,10478,526573,6315,10810,1,3,216467,49,4.03,7.13,6.98,0.00,342.02,197.47,349.37,17.10,0.00,342.02,359.12,144.55
2451876,62496,115,27108,1069835,1009,28983,7,255,216562,57,95.06,147.34,85.45,0.00,4870.65,5418.42,8398.38,389.65,0.00,4870.65,5260.30,-547.77
2450829,69201,115,30444,1245399,5507,27615,10,228,216776,5,60.15,118.49,80.57,322.28,402.85,300.75,592.45,3.22,322.28,80.57,83.79,-220.18
2450871,38347,115,17853,1680527,4801,8322,2,249,218103,82,36.83,46.03,20.25,1577.47,1660.50,3020.06,3774.46,4.15,1577.47,83.03,87.18,-2937.03
2451305,62261,115,31952,189922,3892,17062,4,26,220245,15,40.63,51.19,16.38,0.00,245.70,609.45,767.85,9.82,0.00,245.70,255.52,-363.75
2451431,66642,115,74920,1172101,5729,10510,1,88,220541,84,4.76,9.04,2.80,0.00,235.20,399.84,759.36,11.76,0.00,235.20,246.96,-164.64
2452354,68827,115,89630,435123,6663,41356,8,235,221129,1,87.59,134.88,68.78,0.00,68.78,87.59,134.88,0.00,0.00,68.78,68.78,-18.81
2451178,48997,115,81630,477527,7024,49721,7,120,221800,97,49.77,74.65,14.93,0.00,1448.21,4827.69,7241.05,0.00,0.00,1448.21,1448.21,-3379.48
2452614,68600,115,48736,394540,1944,4148,7,24,221905,57,35.36,43.49,23.04,0.00,1313.28,2015.52,2478.93,39.39,0.00,1313.28,1352.67,-702.24
2451046,36826,115,92583,1222677,3171,42465,10,194,222459,4,29.78,39.60,0.79,0.00,3.16,119.12,158.40,0.25,0.00,3.16,3.41,-115.96
2451540,64146,115,30943,1116108,6520,47685,7,188,222887,63,62.84,77.92,61.55,0.00,3877.65,3958.92,4908.96,232.65,0.00,3877.65,4110.30,-81.27
2452269,40972,115,76201,443065,2376,11640,10,121,223200,83,67.85,78.70,3.14,195.46,260.62,5631.55,6532.10,2.60,195.46,65.16,67.76,-5566.39
2451169,66320,115,17848,1743414,3733,9252,10,236,226141,5,60.00,79.20,30.09,97.79,150.45,300.00,396.00,3.15,97.79,52.66,55.81,-247.34
2452390,36362,115,39811,1311282,5153,1777,10,236,227638,16,63.52,114.97,35.64,404.87,570.24,1016.32,1839.52,6.61,404.87,165.37,171.98,-850.95
2450870,53027,115,44303,1677419,2535,22098,10,234,231453,30,80.59,140.22,136.01,408.03,4080.30,2417.70,4206.60,73.44,408.03,3672.27,3745.71,1254.57
2452553,34686,115,87981,1281622,510,47751,2,87,231922,96,43.25,48.00,1.44,0.00,138.24,4152.00,4608.00,8.29,0.00,138.24,146.53,-4013.76
2451489,53047,115,37302,927268,3634,36400,4,191,234467,3,82.34,120.21,3.60,0.00,10.80,247.02,360.63,0.75,0.00,10.80,11.55,-236.22
2451918,52758,115,59404,245868,4779,24443,2,154,234733,26,57.83,57.83,27.75,0.00,721.50,1503.58,1503.58,43.29,0.00,721.50,764.79,-782.08
2451500,34964,115,81173,1909609,4445,6528,10,206,235593,17,60.86,104.07,66.60,0.00,1132.20,1034.62,1769.19,45.28,0.00,1132.20,1177.48,97.58
2451427,34931,115,78254,1495971,4441,20558,8,99,235810,23,99.43,108.37,26.00,0.00,598.00,2286.89,2492.51,11.96,0.00,598.00,609.96,-1688.89
NULL,47825,115,81329,343917,NULL,43140,NULL,185,237192,81,NULL,26.90,22.32,NULL,NULL,NULL,NULL,108.47,NULL,1807.92,1916.39,NULL
2451009,67499,115,46691,699804,117,33677,2,46,237250,39,78.09,153.05,104.07,0.00,4058.73,3045.51,5968.95,121.76,0.00,4058.73,4180.49,1013.22
2451033,67949,115,80472,1230613,4401,11742,1,96,237260,61,50.75,86.27,16.39,0.00,999.79,3095.75,5262.47,9.99,0.00,999.79,1009.78,-2095.96
2452272,70870,115,79713,1723495,5230,7412,7,260,237650,82,12.56,21.98,4.39,0.00,359.98,1029.92,1802.36,32.39,0.00,359.98,392.37,-669.94
2451513,61962,115,48600,1741618,3436,21654,7,8,238428,78,62.65,102.11,94.96,0.00,7406.88,4886.70,7964.58,296.27,0.00,7406.88,7703.15,2520.18
2452361,29119,115,14226,38312,1951,36437,8,225,239210,36,4.70,6.72,3.02,45.66,108.72,169.20,241.92,1.26,45.66,63.06,64.32,-106.14
2451383,36603,116,80855,1647581,1060,48586,7,25,227,59,15.16,16.97,15.27,0.00,900.93,894.44,1001.23,81.08,0.00,900.93,982.01,6.49
2451154,38427,116,58002,913213,3977,15188,1,186,762,93,75.72,122.66,45.38,0.00,4220.34,7041.96,11407.38,379.83,0.00,4220.34,4600.17,-2821.62
2451648,49934,116,27861,494541,6821,36301,1,137,1863,77,62.28,64.77,1.29,88.40,99.33,4795.56,4987.29,0.65,88.40,10.93,11.58,-4784.63
2451104,72556,116,66368,1854700,2679,20658,8,238,2887,51,65.95,67.26,61.87,0.00,3155.37,3363.45,3430.26,283.98,0.00,3155.37,3439.35,-208.08
NULL,69643,116,48288,1261388,NULL,39988,2,101,3606,NULL,NULL,68.56,21.93,NULL,438.60,879.00,NULL,NULL,NULL,NULL,460.53,NULL
2451165,48075,116,87339,1874847,6802,1910,4,40,5179,14,77.11,154.22,98.70,0.00,1381.80,1079.54,2159.08,41.45,0.00,1381.80,1423.25,302.26
2451879,33556,116,95194,48009,2424,11639,10,139,6132,96,54.18,87.77,62.31,0.00,5981.76,5201.28,8425.92,538.35,0.00,5981.76,6520.11,780.48
2451885,65648,116,74023,1768021,6819,5664,10,13,6909,81,15.94,29.96,2.09,0.00,169.29,1291.14,2426.76,13.54,0.00,169.29,182.83,-1121.85
2451531,52230,116,81902,437415,2975,18088,8,279,10358,34,92.42,99.81,3.99,21.70,135.66,3142.28,3393.54,4.55,21.70,113.96,118.51,-3028.32
2451432,51988,116,37184,1614986,6835,18237,8,17,10925,10,52.15,95.95,73.88,162.53,738.80,521.50,959.50,46.10,162.53,576.27,622.37,54.77
2451531,40776,116,890,1372992,5094,14396,8,263,12913,72,19.58,23.88,0.47,0.00,33.84,1409.76,1719.36,0.33,0.00,33.84,34.17,-1375.92
2451488,NULL,116,78551,NULL,6491,29708,7,NULL,13489,79,50.82,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,921.14,NULL,NULL
2450984,51029,116,43888,767193,6051,21756,1,55,13588,97,66.02,67.34,34.34,0.00,3330.98,6403.94,6531.98,233.16,0.00,3330.98,3564.14,-3072.96
2450918,46160,116,42455,791768,2234,47947,2,58,14501,43,36.45,43.74,18.37,0.00,789.91,1567.35,1880.82,31.59,0.00,789.91,821.50,-777.44
2451450,34460,116,37144,52899,4654,16409,1,188,14628,16,95.31,110.55,74.06,0.00,1184.96,1524.96,1768.80,82.94,0.00,1184.96,1267.90,-340.00
2451144,65771,116,92491,1086751,1011,42871,8,287,15076,99,48.90,96.33,77.06,0.00,7628.94,4841.10,9536.67,534.02,0.00,7628.94,8162.96,2787.84
2451545,29108,116,95109,501227,945,12616,7,289,16071,69,45.87,77.97,45.22,0.00,3120.18,3165.03,5379.93,124.80,0.00,3120.18,3244.98,-44.85
2451082,43406,116,18383,843977,4418,16012,7,251,18218,32,82.12,159.31,111.51,0.00,3568.32,2627.84,5097.92,0.00,0.00,3568.32,3568.32,940.48
2451395,64469,116,66872,613960,2295,983,4,284,18669,45,4.50,8.68,8.15,326.40,366.75,202.50,390.60,2.01,326.40,40.35,42.36,-162.15
2451736,48879,116,48990,1468195,1800,37805,10,219,18772,11,81.81,103.08,88.64,507.02,975.04,899.91,1133.88,4.68,507.02,468.02,472.70,-431.89
2451423,59145,116,48053,1733764,2228,18692,2,155,19601,94,36.77,48.90,17.60,0.00,1654.40,3456.38,4596.60,49.63,0.00,1654.40,1704.03,-1801.98
2451685,35008,116,28366,103342,4718,1294,1,155,21321,96,6.45,9.48,8.91,0.00,855.36,619.20,910.08,59.87,0.00,855.36,915.23,236.16
2451022,52519,116,36476,1596514,6599,45084,4,154,21672,67,67.48,89.74,25.12,0.00,1683.04,4521.16,6012.58,151.47,0.00,1683.04,1834.51,-2838.12
2451013,64295,116,57614,1418690,919,43595,2,44,21960,77,89.14,150.64,123.52,0.00,9511.04,6863.78,11599.28,95.11,0.00,9511.04,9606.15,2647.26
2451450,40956,116,51455,1912771,6440,47309,8,58,22802,50,1.00,1.13,0.66,8.25,33.00,50.00,56.50,1.23,8.25,24.75,25.98,-25.25
2451089,71273,116,77428,1660865,1902,40539,7,74,23745,20,4.27,5.29,5.02,0.00,100.40,85.40,105.80,6.02,0.00,100.40,106.42,15.00
NULL,56709,116,NULL,NULL,1786,13036,1,283,24027,21,2.19,2.47,0.44,0.00,NULL,45.99,NULL,NULL,0.00,9.24,9.97,NULL
2451176,43308,116,96098,614407,4269,46578,4,281,25223,41,90.65,160.45,56.15,0.00,2302.15,3716.65,6578.45,115.10,0.00,2302.15,2417.25,-1414.50
2451557,70014,116,60360,551976,5192,19208,7,60,26262,69,19.96,23.75,20.66,0.00,1425.54,1377.24,1638.75,42.76,0.00,1425.54,1468.30,48.30
2451163,42672,116,23606,1784780,1601,33622,8,233,26353,13,42.16,80.52,12.07,0.00,156.91,548.08,1046.76,7.84,0.00,156.91,164.75,-391.17
2451552,53857,116,13004,1630570,136,46902,10,273,27002,33,80.19,93.02,56.74,0.00,1872.42,2646.27,3069.66,56.17,0.00,1872.42,1928.59,-773.85
2451045,37221,116,95781,1052583,5385,19340,2,52,28286,56,52.02,86.35,38.85,43.51,2175.60,2913.12,4835.60,191.88,43.51,2132.09,2323.97,-781.03
2451275,41902,116,5583,469379,3575,22171,8,115,28774,31,24.45,43.27,28.12,0.00,871.72,757.95,1341.37,69.73,0.00,871.72,941.45,113.77
NULL,NULL,116,62168,NULL,877,4855,10,NULL,30819,NULL,18.93,24.60,NULL,0.00,NULL,NULL,2041.80,NULL,0.00,346.94,NULL,-1224.25
2451664,66672,116,90177,1130369,2114,41906,2,246,31036,84,17.75,20.41,9.38,0.00,787.92,1491.00,1714.44,31.51,0.00,787.92,819.43,-703.08
2451178,39275,116,90028,229116,6957,29245,2,9,32035,90,64.63,99.53,9.95,564.16,895.50,5816.70,8957.70,13.25,564.16,331.34,344.59,-5485.36
2451432,58435,116,21182,1017127,3919,38264,10,89,34017,82,35.33,49.81,22.41,698.29,1837.62,2897.06,4084.42,45.57,698.29,1139.33,1184.90,-1757.73
2451155,37800,116,28940,440491,1995,1946,8,150,35386,56,52.18,87.14,77.55,0.00,4342.80,2922.08,4879.84,390.85,0.00,4342.80,4733.65,1420.72
2451542,74871,116,74617,529451,6685,26319,10,52,38442,82,45.72,82.75,73.64,5978.09,6038.48,3749.04,6785.50,2.41,5978.09,60.39,62.80,-3688.65
2451643,35366,116,95635,1731092,2549,22053,10,124,41387,22,7.63,11.52,2.18,0.00,47.96,167.86,253.44,2.39,0.00,47.96,50.35,-119.90
2451878,40575,116,92360,1481085,1457,46629,2,211,41933,14,86.02,141.07,138.24,251.59,1935.36,1204.28,1974.98,101.02,251.59,1683.77,1784.79,479.49
2451386,65566,116,19137,1694286,7035,21384,8,50,43516,97,72.38,78.17,71.91,0.00,6975.27,7020.86,7582.49,279.01,0.00,6975.27,7254.28,-45.59
2451878,37982,116,47166,675542,7118,29847,4,26,43801,69,78.19,128.23,17.95,0.00,1238.55,5395.11,8847.87,99.08,0.00,1238.55,1337.63,-4156.56
2451014,45606,116,90733,187484,5482,33433,10,286,44531,93,81.62,142.01,126.38,0.00,11753.34,7590.66,13206.93,940.26,0.00,11753.34,12693.60,4162.68
2451444,69483,116,19068,564406,2897,27435,7,1,46045,61,18.78,23.09,15.93,0.00,971.73,1145.58,1408.49,38.86,0.00,971.73,1010.59,-173.85
2451733,48017,116,48596,480806,1463,36873,1,30,52226,89,57.19,86.35,31.94,1193.91,2842.66,5089.91,7685.15,148.38,1193.91,1648.75,1797.13,-3441.16
2451226,30909,116,7352,639320,6488,7256,2,260,53034,33,9.76,16.49,9.23,0.00,304.59,322.08,544.17,24.36,0.00,304.59,328.95,-17.49
2451908,58723,116,3788,1169787,2986,8985,10,221,53110,50,37.56,56.34,24.22,0.00,1211.00,1878.00,2817.00,72.66,0.00,1211.00,1283.66,-667.00
2451298,50002,116,17633,1855887,6141,46395,4,128,54651,89,44.75,82.78,29.80,0.00,2652.20,3982.75,7367.42,106.08,0.00,2652.20,2758.28,-1330.55
2450921,46795,116,49084,503536,35,44887,7,249,55622,1,89.01,101.47,98.42,0.00,98.42,89.01,101.47,2.95,0.00,98.42,101.37,9.41
2451278,39586,116,18031,367874,117,39607,2,292,56356,46,48.44,48.92,7.33,0.00,337.18,2228.24,2250.32,20.23,0.00,337.18,357.41,-1891.06
2451523,46419,116,66813,472897,5734,21771,8,226,58182,32,57.24,66.97,66.97,707.20,2143.04,1831.68,2143.04,43.07,707.20,1435.84,1478.91,-395.84
NULL,49619,116,94747,NULL,1563,4124,10,NULL,58242,NULL,9.60,NULL,NULL,61.89,83.64,NULL,NULL,NULL,61.89,NULL,22.62,-141.45
2451384,31831,116,49441,1027742,6043,17544,4,227,58820,3,38.50,56.21,39.34,0.00,118.02,115.50,168.63,4.72,0.00,118.02,122.74,2.52
2451604,37174,116,64191,1867555,5766,13977,2,102,59940,10,52.40,78.07,31.22,0.00,312.20,524.00,780.70,18.73,0.00,312.20,330.93,-211.80
NULL,NULL,116,10317,725243,NULL,23095,NULL,NULL,60950,60,60.12,NULL,NULL,NULL,3976.20,NULL,5302.20,0.00,NULL,NULL,3976.20,369.00
2451531,29607,116,12481,307582,283,37784,1,102,61172,96,21.81,23.11,0.46,0.00,44.16,2093.76,2218.56,3.09,0.00,44.16,47.25,-2049.60
2451009,73714,116,19489,154236,2936,30083,1,100,61455,52,71.01,124.26,108.10,0.00,5621.20,3692.52,6461.52,393.48,0.00,5621.20,6014.68,1928.68
2451439,53677,116,92144,1707152,2160,6721,1,152,66148,87,98.52,130.04,19.50,0.00,1696.50,8571.24,11313.48,33.93,0.00,1696.50,1730.43,-6874.74
2451070,37781,116,41988,483386,7184,31782,10,238,69737,48,52.06,59.86,22.14,0.00,1062.72,2498.88,2873.28,21.25,0.00,1062.72,1083.97,-1436.16
2451395,48324,116,62137,1804639,6788,33737,2,18,74452,33,61.97,64.44,14.17,0.00,467.61,2045.01,2126.52,37.40,0.00,467.61,505.01,-1577.40
2451746,62877,116,35743,199648,3200,25152,2,101,75184,7,29.45,47.41,0.94,0.00,6.58,206.15,331.87,0.13,0.00,6.58,6.71,-199.57
2451674,46847,116,48241,757494,6747,42800,8,243,78629,46,73.51,120.55,69.91,1222.02,3215.86,3381.46,5545.30,99.69,1222.02,1993.84,2093.53,-1387.62
2451296,34418,116,99550,282518,2639,40407,4,258,78682,11,10.64,20.96,10.27,0.00,112.97,117.04,230.56,5.64,0.00,112.97,118.61,-4.07
2450997,61662,116,83173,55361,3549,44537,8,169,81679,22,97.14,108.79,79.41,1013.27,1747.02,2137.08,2393.38,0.00,1013.27,733.75,733.75,-1403.33
2451213,55739,116,62484,124981,2325,48422,4,178,82255,24,18.43,30.96,20.74,0.00,497.76,442.32,743.04,14.93,0.00,497.76,512.69,55.44
2451032,62836,116,65232,400486,4093,2147,7,29,83744,79,94.77,168.69,74.22,0.00,5863.38,7486.83,13326.51,117.26,0.00,5863.38,5980.64,-1623.45
2451676,NULL,116,916,966043,6370,NULL,NULL,NULL,84020,NULL,58.43,NULL,NULL,NULL,4372.80,NULL,NULL,19.67,NULL,393.56,413.23,NULL
2450921,38686,116,65625,1157065,4058,2698,1,81,84228,100,93.17,182.61,1.82,0.00,182.00,9317.00,18261.00,12.74,0.00,182.00,194.74,-9135.00
2451463,34822,116,32185,1081981,2977,37573,4,91,84336,86,28.34,32.30,15.50,0.00,1333.00,2437.24,2777.80,26.66,0.00,1333.00,1359.66,-1104.24
2451680,68352,116,25411,638189,3414,192,1,50,86137,12,97.64,186.49,18.64,0.00,223.68,1171.68,2237.88,8.94,0.00,223.68,232.62,-948.00
2451903,56705,116,26825,1158865,6105,32145,8,126,86585,4,9.36,13.38,11.90,0.00,47.60,37.44,53.52,0.00,0.00,47.60,47.60,10.16
2451368,50656,116,57476,121969,5309,43402,8,51,86714,55,82.51,119.63,8.37,133.50,460.35,4538.05,6579.65,26.14,133.50,326.85,352.99,-4211.20
2451860,38551,116,85351,1079364,4930,6543,4,187,87301,9,78.30,121.36,32.76,70.76,294.84,704.70,1092.24,13.44,70.76,224.08,237.52,-480.62
2451807,55271,116,75029,645426,3823,1020,8,155,87838,43,64.14,65.42,47.75,0.00,2053.25,2758.02,2813.06,20.53,0.00,2053.25,2073.78,-704.77
2451171,32087,116,12864,1903545,3473,48954,8,148,88015,35,18.83,29.18,0.00,0.00,0.00,659.05,1021.30,0.00,0.00,0.00,0.00,-659.05
NULL,33573,116,NULL,NULL,NULL,NULL,NULL,NULL,91339,34,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,99.28,106.22,-268.26
2451225,74239,116,65792,1264799,3006,13,10,193,98057,92,74.84,84.56,41.43,0.00,3811.56,6885.28,7779.52,152.46,0.00,3811.56,3964.02,-3073.72
2451754,74295,116,45385,375785,2632,NULL,NULL,NULL,98069,40,24.57,46.19,NULL,NULL,NULL,NULL,NULL,29.37,NULL,NULL,1008.57,NULL
2450900,43811,116,66008,1241227,6046,34865,10,265,98347,21,35.20,66.88,36.11,0.00,758.31,739.20,1404.48,53.08,0.00,758.31,811.39,19.11
2451302,62703,116,62142,858742,1295,32695,2,144,98445,35,61.58,105.91,11.65,0.00,407.75,2155.30,3706.85,12.23,0.00,407.75,419.98,-1747.55
2451683,37713,116,33542,985099,2256,23013,7,12,98650,24,59.45,64.80,55.72,548.28,1337.28,1426.80,1555.20,7.89,548.28,789.00,796.89,-637.80
2451082,44963,116,13308,1078589,4317,48445,8,54,98818,80,37.26,38.00,37.24,0.00,2979.20,2980.80,3040.00,0.00,0.00,2979.20,2979.20,-1.60
2451518,70146,116,20295,1257600,4858,39363,10,11,99149,54,46.99,68.13,17.03,0.00,919.62,2537.46,3679.02,9.19,0.00,919.62,928.81,-1617.84
2451858,NULL,116,NULL,NULL,5332,24867,NULL,224,99534,90,71.70,NULL,NULL,NULL,3653.10,6453.00,9614.70,NULL,NULL,NULL,3835.75,-2799.90
2451860,37316,116,70874,1231367,1460,18353,10,72,99818,23,99.91,166.84,113.45,0.00,2609.35,2297.93,3837.32,52.18,0.00,2609.35,2661.53,311.42
2451134,73758,116,5237,386094,6151,43808,1,39,100947,50,48.95,93.49,50.48,0.00,2524.00,2447.50,4674.50,151.44,0.00,2524.00,2675.44,76.50
2451469,66548,116,NULL,NULL,4514,NULL,10,NULL,102575,14,NULL,NULL,9.28,NULL,NULL,85.54,NULL,6.49,NULL,NULL,136.41,NULL
2451886,56730,116,NULL,1752134,2659,18431,NULL,83,102636,81,63.25,NULL,82.48,0.00,6680.88,5123.25,NULL,NULL,0.00,6680.88,NULL,1557.63
2451888,28899,116,55859,1903537,5615,17293,1,220,102728,57,35.35,61.15,26.90,0.00,1533.30,2014.95,3485.55,91.99,0.00,1533.30,1625.29,-481.65
2451471,74740,116,82122,712614,1953,39692,7,174,103576,59,52.05,102.01,59.16,0.00,3490.44,3070.95,6018.59,174.52,0.00,3490.44,3664.96,419.49
2451863,74664,116,44281,647525,2769,30013,4,116,104462,53,10.31,13.19,12.00,222.60,636.00,546.43,699.07,4.13,222.60,413.40,417.53,-133.03
2451434,50507,116,4057,1821880,4150,26773,4,99,104672,38,99.85,150.77,140.21,0.00,5327.98,3794.30,5729.26,319.67,0.00,5327.98,5647.65,1533.68
2451591,44575,116,2558,202289,3620,45798,1,49,105072,19,15.45,22.09,2.65,7.04,50.35,293.55,419.71,2.59,7.04,43.31,45.90,-250.24
